Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,target
9,424.0,0,0.0,6,45.0,0.0,0.02,0.0,0.0,6,3,5,1,5,0,False,False
0,0.0,0,0.0,6,223.3333333,0.0,0.008333333,0.0,0.0,6,2,2,1,2,2,False,False
0,0.0,0,0.0,10,99.0,0.04,0.046666667,0.0,0.6,6,3,2,1,3,2,False,False
4,134.5,2,330.0,7,169.5,0.016666667,0.018888889,0.0,0.8,6,3,2,1,3,2,False,False
6,75.0,0,0.0,33,1930.333333,0.012222222,0.039074074,0.0,0.0,6,2,2,4,11,2,False,False
1,89.0,0,0.0,17,1175.5,0.0,0.0125,9.74025,0.0,6,1,1,3,4,0,True,True
0,0.0,0,0.0,15,1233.25,0.02,0.042222222,0.0,0.8,6,1,1,1,1,2,False,False
3,46.0,3,53.5,15,270.5714286,0.042105263,0.069736842,12.15210526,0.0,6,3,2,4,5,2,True,False
1,3.0,0,0.0,11,228.6666667,0.0,0.03,0.0,0.6,6,2,2,4,3,2,False,False
3,109.0,0,0.0,11,2351.333333,0.0,0.025,0.0,0.0,6,2,2,9,3,2,True,False
0,0.0,0,0.0,20,267.5,0.022222222,0.028888889,0.0,0.6,6,2,2,1,13,2,False,False
8,674.0,0,0.0,18,1090.533333,0.008695652,0.026086957,69.2786087,0.0,6,2,2,1,4,2,False,True
7,40.5,0,0.0,39,743.0119048,0.0,0.01,0.0,0.0,6,2,2,1,3,2,True,False
0,0.0,0,0.0,2,14.0,0.0,0.1,0.0,0.2,6,3,2,3,1,2,False,False
4,64.5,0,0.0,28,852.3333333,0.013793103,0.02454844,0.0,0.0,6,2,2,1,7,2,True,False
1,18.0,0,0.0,26,1122.583333,0.027407407,0.048148148,15.9468,0.0,6,1,1,3,1,2,False,True
6,70.5,2,9.0,25,2852.0,0.013333333,0.043333333,0.0,0.0,6,2,2,9,3,2,False,False
2,17.0,2,23.0,70,2218.276547,0.018,0.035693651,5.185165143,0.8,6,3,2,3,2,2,False,False
0,0.0,0,0.0,21,952.5333333,0.0,0.01,91.246,0.0,6,2,4,1,3,0,False,True
0,0.0,0,0.0,10,103.0,0.02,0.036666667,0.0,0.0,6,2,2,1,6,2,False,False
0,0.0,0,0.0,26,553.5,0.0,0.008333333,35.98,0.0,6,2,5,3,4,2,False,True
0,0.0,0,0.0,9,166.1666667,0.0,0.025,17.541,1.0,6,2,2,2,4,2,True,True
1,0.0,0,0.0,10,304.0,0.0,0.02,0.0,0.0,6,3,2,4,4,2,True,False
0,0.0,0,0.0,11,606.5,0.0,0.011111111,0.0,0.0,6,1,8,9,4,2,True,False
0,0.0,0,0.0,9,231.5,0.022222222,0.044444444,0.0,0.0,6,2,2,8,3,2,False,False
5,109.8333333,1,37.0,24,1067.795238,0.0,0.008035714,64.46185714,0.0,6,1,1,4,3,2,False,False
4,173.25,0,0.0,16,2041.083333,0.04,0.055,0.0,0.0,6,3,2,6,3,2,False,False
3,75.0,0,0.0,3,74.0,0.0,0.02,0.0,0.0,6,3,2,1,2,2,False,False
3,515.0,0,0.0,29,3229.169841,0.003225806,0.033064516,15.65808387,0.0,6,1,1,1,1,2,False,True
3,195.0,0,0.0,49,1179.014103,0.0,0.001923077,0.0,0.0,6,2,2,3,2,0,False,False
0,0.0,0,0.0,13,222.5,0.0,0.007692308,0.0,0.0,6,2,2,7,2,2,False,False
3,14.5,0,0.0,61,1423.967857,0.01,0.022611111,7.998,0.8,6,2,2,7,4,2,False,False
4,112.0,0,0.0,39,1379.5,0.006349206,0.027777778,0.0,0.0,6,2,5,2,4,2,False,False
0,0.0,0,0.0,7,93.7,0.028571429,0.071428571,0.0,1.0,6,3,2,2,4,2,True,False
0,0.0,0,0.0,17,141.5,0.082352941,0.111764706,0.0,0.6,6,2,2,1,6,2,False,False
3,34.0,1,14.0,89,1332.088889,0.0,0.003296703,0.0,0.0,6,1,2,7,3,2,True,False
0,0.0,0,0.0,2,139.0,0.0,0.1,0.0,0.8,6,2,2,1,4,2,False,False
0,0.0,0,0.0,9,1331.0,0.022222222,0.044444444,0.0,0.6,6,2,2,3,1,2,False,False
0,0.0,0,0.0,32,2759.633333,0.027083333,0.038541667,0.0,0.0,6,3,2,3,2,2,False,False
0,0.0,0,0.0,30,849.75,0.077419355,0.112903226,0.0,0.8,6,2,2,3,20,2,False,False
3,25.2,0,0.0,54,2008.807143,0.014423077,0.0136723,0.0,0.0,6,3,2,4,13,2,False,False
5,46.0,1,0.0,61,867.4642857,0.000585938,0.028052083,0.0,0.8,6,2,2,1,3,2,False,False
1,32.0,0,0.0,13,813.8,0.0,0.030769231,32.43738462,0.0,6,1,1,3,4,2,True,False
0,0.0,0,0.0,19,232.5666667,0.0,0.003703704,0.0,0.0,6,2,2,3,2,2,False,False
3,61.66666667,0,0.0,40,2872.916667,0.0,0.011965812,22.20401709,0.0,6,2,4,3,6,2,False,False
1,101.0,0,0.0,4,100.5,0.0,0.04,0.0,0.0,6,3,3,1,3,0,True,False
1,19.33333333,1,104.0,42,2724.008983,0.0065,0.021312784,0.0,0.4,6,3,2,3,5,2,False,False
0,0.0,0,0.0,22,598.25,0.0,0.05,0.0,0.4,6,2,5,9,6,2,False,False
0,0.0,0,0.0,5,476.0,0.013333333,0.093333333,0.0,0.0,6,2,4,1,1,2,False,False
0,0.0,0,0.0,11,1760.0,0.036363636,0.072727273,0.0,0.6,6,1,1,1,3,2,False,False
0,0.0,0,0.0,5,14.0,0.12,0.16,0.0,0.6,6,2,4,2,3,2,False,False
0,0.0,0,0.0,14,244.0,0.004761905,0.047619048,0.0,0.0,6,2,4,1,4,2,False,False
0,0.0,0,0.0,10,72.5,0.08,0.106666667,0.0,0.2,6,2,2,2,13,2,False,False
3,37.5,0,0.0,46,1804.9,0.017730496,0.039361702,0.0,0.0,6,2,2,3,6,2,False,False
0,0.0,0,0.0,40,1411.833333,0.0,0.001282051,0.0,0.0,6,3,2,8,6,2,False,False
0,0.0,0,0.0,8,110.0,0.0,0.0125,0.0,0.0,6,2,5,1,2,2,False,False
0,0.0,0,0.0,4,880.0,0.0,0.05,0.0,0.0,6,2,2,7,1,2,True,False
1,5.0,0,0.0,59,1261.166667,0.035380117,0.060877193,0.0,0.6,6,2,2,1,1,2,False,False
4,88.62857143,0,0.0,39,659.9357143,0.0,0.0195595,0.0,0.0,6,2,2,3,1,2,False,False
0,0.0,0,0.0,3,91.0,0.066666667,0.133333333,0.0,0.0,6,2,2,3,11,2,False,False
0,0.0,0,0.0,4,1440.0,0.0,0.05,0.0,0.8,6,2,2,5,1,2,False,False
0,0.0,0,0.0,28,160.0,0.0,0.014285714,0.0,0.6,6,2,2,2,2,2,False,False
1,56.0,0,0.0,7,92.5,0.088888889,0.122222222,0.0,0.4,6,3,2,1,13,2,False,False
0,0.0,1,100.0,13,364.35,0.0,0.015384615,0.0,0.0,6,3,2,2,3,2,True,False
0,0.0,0,0.0,9,165.0,0.0,0.022222222,0.0,1.0,6,2,2,4,4,2,True,False
0,0.0,3,101.0,7,208.5,0.0,0.025,0.0,0.0,6,2,2,1,5,0,False,False
0,0.0,0,0.0,14,1225.0,0.015384615,0.015384615,0.0,0.0,6,1,1,3,2,0,False,False
3,150.0,0,0.0,42,1722.5,0.0,0.01037037,0.0,0.0,6,2,2,4,2,2,False,False
6,449.25,0,0.0,29,778.3583333,0.013793103,0.024137931,0.0,0.0,6,3,2,5,3,2,True,False
2,14.0,2,10.0,17,713.3333333,0.0,0.011111111,0.0,0.0,6,1,1,1,5,0,False,False
5,224.5833333,5,84.0,15,674.247619,0.008695652,0.013043478,0.0,0.0,6,3,2,4,2,2,False,False
0,0.0,0,0.0,14,108.0,0.0,0.007142857,0.0,0.0,6,2,2,1,19,2,False,False
1,4.0,0,0.0,50,549.9166667,0.0,0.008163265,0.0,0.0,6,4,1,1,4,2,False,False
0,0.0,0,0.0,31,1383.166667,0.030107527,0.090322581,0.0,0.4,6,2,4,3,6,2,False,False
1,0.0,3,92.5,9,359.1666667,0.0,0.018181818,58.16727273,0.0,6,1,1,1,5,0,False,True
1,15.0,1,157.0,36,3010.532051,0.0,0.014619883,0.0,0.0,6,2,2,3,2,2,True,False
3,604.5,6,75.66666667,50,2387.435714,0.019393939,0.037838384,0.0,1.0,6,1,1,3,15,2,True,False
1,90.0,0,0.0,30,860.3166667,0.0,0.008888889,0.0,0.0,6,1,1,1,7,2,False,False
0,0.0,0,0.0,9,148.3333333,0.04,0.058,0.0,0.0,6,3,2,6,3,2,False,False
7,188.1666667,0,0.0,52,1089.642857,0.003508772,0.010233918,20.11792982,0.0,6,2,5,6,5,2,True,True
4,177.0,0,0.0,39,1905.152381,0.005,0.016458333,0.0,0.0,6,3,2,1,1,2,False,False
5,2156.166667,2,92.0,15,463.0,0.036363636,0.042207792,0.0,0.0,6,1,2,4,4,2,True,False
5,105.5,0,0.0,16,733.252381,0.0,0.006862745,0.0,0.0,6,3,2,1,6,0,False,False
6,475.75,1,18.0,28,1559.65,0.0125,0.027083333,15.81839583,0.0,6,2,2,5,4,2,False,True
6,212.0,1,9.0,10,491.0,0.0,0.004444444,0.0,0.6,6,1,1,1,2,2,False,False
4,133.5833333,2,64.0,67,1222.470924,0.014414414,0.025810811,6.094324324,0.0,6,3,2,2,4,2,False,True
11,136.3333333,2,72.5,80,1552.504762,0.002247191,0.00952381,28.25395506,0.0,6,2,2,3,4,2,False,False
0,0.0,0,0.0,4,29.0,0.1,0.125,0.0,0.8,6,2,2,2,4,2,False,False
0,0.0,0,0.0,39,964.0705128,0.020512821,0.055604396,0.0,0.0,6,2,2,1,4,2,False,False
1,90.0,0,0.0,31,2581.208333,0.025,0.032986111,0.0,0.4,6,3,2,6,1,2,False,False
8,114.5,0,0.0,36,513.4,0.004166667,0.035238095,16.09065,0.6,6,2,2,1,3,2,False,False
0,0.0,0,0.0,2,247.0,0.0,0.1,0.0,0.8,6,3,2,2,11,0,False,False
0,0.0,0,0.0,6,62.0,0.133333333,0.166666667,0.0,0.0,6,3,2,2,3,2,False,False
4,91.0,3,135.5,69,3596.933967,0.004761905,0.00985167,0.0,0.0,6,1,1,1,4,2,False,False
2,4.0,0,0.0,14,203.0,0.0,0.041176471,0.0,0.0,6,2,5,4,3,2,False,False
0,0.0,0,0.0,46,2308.261905,0.0,0.000555556,0.0,0.0,6,2,2,7,2,0,False,False
3,148.0,2,58.5,33,1847.211905,0.0,0.007830405,0.0,0.0,6,2,4,3,2,2,False,False
0,0.0,2,23.0,52,4167.488095,0.009615385,0.024839744,0.0,0.0,6,2,2,3,1,2,False,False
0,0.0,3,36.0,23,660.4047619,0.016,0.025,30.3236,0.6,6,1,1,1,4,2,False,True
1,14.0,1,38.0,46,1060.451515,0.004444444,0.01558385,0.0,0.0,6,2,2,1,2,2,True,False
0,0.0,0,0.0,3,17.0,0.1,0.166666667,0.0,0.6,6,1,1,3,6,2,False,False
0,0.0,0,0.0,9,113.0,0.066666667,0.088888889,0.0,0.8,6,2,2,3,6,2,False,False
1,55.0,2,18.0,9,548.0,0.0,0.04,17.2704,0.0,6,2,4,3,4,2,False,True
0,0.0,0,0.0,14,2530.5,0.014285714,0.052380952,0.0,0.6,6,2,2,9,3,2,False,False
5,73.5,1,55.0,41,1705.041667,0.004545455,0.023982684,7.25975,0.0,6,2,4,2,2,2,False,False
3,156.8,4,262.75,12,350.4253968,0.002614379,0.041356389,0.0,0.4,6,3,2,1,4,2,False,False
3,285.8,1,23.5,56,2915.166667,0.0,0.003448276,80.118,0.0,6,2,4,3,3,0,False,True
5,200.5,0,0.0,49,837.4166667,0.0,0.008333333,28.16275,0.0,6,2,2,1,3,0,False,True
1,4.0,0,0.0,14,1319.833333,0.0,0.012222222,0.0,0.0,6,2,2,1,5,2,False,False
0,0.0,0,0.0,7,304.3333333,0.0,0.033333333,0.0,0.0,6,1,1,1,2,0,True,False
0,0.0,2,24.0,15,1075.5,0.0,0.013333333,0.0,0.0,6,6,2,4,2,2,True,False
1,76.0,0,0.0,37,821.3333333,0.0,0.014285714,0.0,0.0,6,2,2,4,4,2,False,False
0,0.0,0,0.0,17,857.0,0.023529412,0.076470588,0.0,0.0,6,4,2,4,2,2,False,False
0,0.0,0,0.0,3,44.0,0.066666667,0.1,0.0,0.0,6,3,2,1,15,2,False,False
12,194.0362319,3,61.5,36,625.308112,0.011627907,0.032461962,0.0,0.0,6,3,2,1,1,2,False,False
1,57.0,3,144.0,15,280.0833333,0.010526316,0.021052632,0.0,0.0,6,3,2,6,4,2,True,False
0,0.0,0,0.0,14,310.0,0.028571429,0.064285714,0.0,0.2,6,2,4,1,3,2,False,False
0,0.0,0,0.0,41,881.1666667,0.009756098,0.021138211,0.0,0.6,6,2,5,1,3,2,False,False
0,0.0,0,0.0,2,247.0,0.0,0.1,0.0,0.0,6,1,1,1,1,2,False,False
2,15.0,0,0.0,26,601.7681818,0.0,0.007407407,0.0,0.8,6,2,4,1,2,0,False,False
7,134.75,0,0.0,43,3283.722222,0.009302326,0.019379845,24.90144186,0.2,6,1,2,1,4,2,False,False
0,0.0,0,0.0,9,890.0,0.044444444,0.066666667,0.0,0.4,6,2,2,6,19,2,False,False
2,12.0,0,0.0,45,547.5,0.033469388,0.054460641,13.18408163,0.8,6,2,10,3,2,2,False,False
1,0.0,1,37.4,23,1146.5,0.015384615,0.023076923,72.52076923,0.0,6,2,4,1,4,2,True,True
0,0.0,0,0.0,16,431.5,0.05625,0.092083333,0.0,0.2,6,3,2,1,13,2,False,False
0,0.0,0,0.0,14,184.8333333,0.0,0.035714286,0.0,0.4,6,2,2,1,2,2,False,False
8,85.5,0,0.0,41,1135.860714,0.0,0.025876068,11.87691429,1.0,6,2,2,1,2,2,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,2,4,4,3,2,False,False
0,0.0,0,0.0,3,38.0,0.066666667,0.066666667,0.0,0.8,6,2,2,4,4,2,False,False
1,11.0,0,0.0,7,950.0,0.01875,0.020833333,0.0,0.0,6,3,2,2,3,2,False,False
0,0.0,0,0.0,3,96.0,0.0,0.066666667,0.0,0.0,6,1,8,6,11,2,True,False
1,20.0,0,0.0,0,0.0,0.0,0.066666667,0.0,0.0,6,3,2,1,4,2,False,False
5,75.0,0,0.0,31,1066.0,0.0,0.014285714,0.0,0.0,6,2,2,1,6,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,2,4,3,2,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,2,2,5,13,2,False,False
4,147.6666667,2,96.33333333,46,1041.316345,0.000571429,0.013478622,2.690792571,0.0,6,2,2,6,4,2,True,False
1,18.5,0,0.0,32,814.6071429,0.0,0.024019608,3.111047059,0.6,6,2,2,1,4,2,False,True
7,356.0,1,37.0,61,683.1738095,0.0,0.006349206,0.0,0.0,6,2,2,1,3,0,False,False
2,25.0,0,0.0,36,1445.6,0.005714286,0.036190476,0.0,1.0,6,3,3,3,2,2,True,False
6,169.5666667,0,0.0,21,1853.535714,0.0,0.021727273,0.0,0.0,6,3,2,4,4,2,True,False
3,92.0,0,0.0,134,6897.942424,0.002985075,0.008824665,0.0,0.0,6,2,2,2,1,2,False,False
0,0.0,0,0.0,4,352.0,0.1,0.15,0.0,0.8,6,2,2,1,13,2,False,False
0,0.0,0,0.0,2,19.0,0.0,0.05,0.0,0.4,6,2,2,8,2,2,False,False
7,286.8333333,7,373.5,15,176.5,0.048,0.052,0.0,0.0,6,3,2,3,4,2,False,False
4,92.0,0,0.0,19,473.0,0.0,0.004545455,0.0,0.0,6,3,2,3,1,2,False,False
5,46.0,0,0.0,35,539.0,0.005555556,0.011111111,39.15,0.0,6,2,2,3,6,2,True,True
9,505.5,0,0.0,19,1227.0,0.0,0.017391304,0.0,0.0,6,3,2,1,4,2,False,False
0,0.0,0,0.0,4,68.0,0.0,0.05,0.0,0.0,6,2,2,1,6,2,False,False
2,37.0,0,0.0,36,862.5738095,0.002857143,0.012698413,10.87212857,0.0,6,2,4,6,2,2,False,True
15,189.2142857,8,261.0,97,1871.788041,0.002252252,0.010302067,2.904177177,0.0,6,2,2,4,2,2,False,False
0,0.0,1,0.0,35,1742.883333,0.011428571,0.041142857,0.0,0.0,6,2,2,1,4,2,False,False
2,114.0,0,0.0,11,427.0,0.014285714,0.042857143,39.42,0.0,6,2,2,1,2,2,False,False
0,0.0,0,0.0,6,64.33333333,0.0,0.006666667,0.0,0.8,6,2,2,1,1,2,False,False
1,10.0,2,34.0,22,367.3761905,0.0,0.011038961,0.0,0.0,6,1,1,4,6,2,True,False
5,80.0,0,0.0,29,957.6666667,0.0,0.001785714,0.0,0.0,6,2,4,1,3,0,False,False
0,0.0,0,0.0,88,2765.444444,0.0,0.014772727,0.0,0.2,6,2,4,3,2,2,False,False
0,0.0,0,0.0,3,1.0,0.133333333,0.133333333,0.0,0.0,6,2,2,1,6,2,False,False
9,181.0,4,302.0,22,382.4902597,0.0,0.009591837,0.0,0.0,6,2,2,5,2,2,True,False
1,16.0,1,29.0,19,1083.690476,0.016,0.024884615,19.3154,0.0,6,3,2,1,2,2,False,False
4,64.25,1,282.0,18,720.75,0.0,0.003508772,0.0,0.0,6,2,2,1,2,0,False,False
0,0.0,0,0.0,20,680.0,0.02,0.058333333,0.0,0.6,6,2,6,2,3,2,False,False
6,79.5,1,19.0,11,314.25,0.0,0.003333333,0.0,0.0,6,2,2,1,2,0,True,False
0,0.0,0,0.0,4,7.0,0.1,0.15,0.0,0.0,6,2,5,8,1,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,6,1,1,3,3,2,False,False
0,0.0,0,0.0,17,526.8333333,0.0,0.055882353,0.0,0.0,6,2,2,2,4,2,True,False
5,71.66666667,1,4.0,59,1702.369048,0.00078125,0.009867424,6.560625,0.0,6,2,2,6,1,2,False,True
1,77.0,0,0.0,22,710.6666667,0.0,0.002173913,0.0,0.0,6,2,4,3,4,2,False,False
2,51.0,2,99.5,35,1475.266667,0.006944444,0.024867725,27.44491667,0.0,6,2,4,2,4,2,True,True
0,0.0,0,0.0,38,2101.733333,0.010526316,0.028070175,0.0,0.8,6,2,2,3,1,2,False,False
0,0.0,0,0.0,5,156.0,0.06,0.1,0.0,0.0,6,1,1,1,4,2,True,False
7,48.5,0,0.0,9,116.6666667,0.0,0.006666667,0.0,0.4,6,2,2,1,1,2,False,False
1,2.0,0,0.0,118,4541.925,0.013114754,0.031399948,0.0,0.4,6,2,2,1,20,2,False,False
0,0.0,0,0.0,24,182.4166667,0.0,0.0375,0.0,0.0,6,2,2,9,2,2,True,False
0,0.0,0,0.0,3,13.0,0.066666667,0.133333333,0.0,0.0,6,3,2,3,3,2,False,False
7,52.4,3,202.5,55,1995.466667,0.003333333,0.025396825,1.8315,0.0,6,2,2,6,13,2,False,False
0,0.0,0,0.0,7,94.33333333,0.0,0.028571429,0.0,0.0,6,2,5,2,3,2,False,False
0,0.0,0,0.0,25,981.0,0.024,0.048,15.3956,0.0,6,2,4,3,1,2,False,True
4,132.6666667,0,0.0,25,773.5595238,0.0,0.027572016,5.167133333,0.0,6,3,2,2,2,2,False,True
0,0.0,0,0.0,7,151.5,0.0,0.028571429,0.0,0.8,6,2,2,1,4,2,False,False
0,0.0,0,0.0,48,2235.0,0.004347826,0.025362319,9.127391304,0.0,6,2,2,7,2,2,True,False
2,95.0,3,48.0,9,259.5,0.0,0.015384615,0.0,0.0,6,1,1,1,2,2,False,False
0,0.0,0,0.0,24,324.0,0.104166667,0.131944444,0.0,0.6,6,3,2,6,13,2,False,False
4,24.16666667,0,0.0,56,1977.385088,0.0,0.007471264,0.0,0.4,6,2,2,1,4,2,False,False
1,149.5,0,0.0,32,1562.333333,0.038709677,0.062580645,7.636645161,0.2,6,2,2,3,2,2,False,False
0,0.0,0,0.0,18,103.8333333,0.033333333,0.055555556,0.0,0.0,6,2,2,3,3,2,False,False
3,101.6666667,0,0.0,22,2250.083333,0.0,0.019565217,32.70730435,0.0,6,2,4,4,1,2,False,True
4,316.5,0,0.0,8,298.6904762,0.0,0.002083333,0.0,0.0,6,3,2,2,2,2,True,False
5,69.5,4,116.0,84,2839.75,0.0,0.006593407,6.281494505,0.0,6,2,4,9,2,0,False,False
2,76.0,1,79.0,35,2072.666667,0.007207207,0.031081081,8.1,0.8,6,2,4,7,2,2,False,False
0,0.0,0,0.0,4,41.4,0.075,0.125,0.0,0.0,3,3,2,6,1,2,False,False
4,204.2,0,0.0,31,652.3766667,0.012121212,0.016161616,0.0,0.0,7,1,1,6,1,2,False,False
17,180.1333333,1,80.6,180,6512.010952,0.002645503,0.012248677,0.0,0.0,9,2,2,1,3,2,False,False
1,12.0,0,0.0,36,493.3033901,0.0,0.01660575,0.0,0.0,8,2,2,5,2,2,False,False
1,26.2,0,0.0,4,106.8,0.0,0.04,36.66178288,0.0,8,2,2,2,5,0,False,True
3,9.5,0,0.0,25,528.9666667,0.007692308,0.037179487,3.296827304,0.0,4,2,2,2,3,2,False,False
5,150.7,0,0.0,12,201.6,0.026666667,0.04,0.0,0.0,8,1,1,4,2,0,False,False
0,0.0,0,0.0,16,1062.666667,0.0,0.0125,54.56704868,0.0,9,4,1,1,4,0,False,True
1,86.6,0,0.0,14,349.5761905,0.0,0.004761905,60.43737784,0.0,7,1,1,1,3,0,False,True
5,46.52,0,0.0,133,2248.914286,0.012077922,0.029349567,6.373770623,0.0,3,1,1,1,4,2,False,True
1,41.4,0,0.0,30,558.6111111,0.009090909,0.046464646,0.0,0.0,9,2,10,2,1,2,False,True
0,0.0,0,0.0,11,267.5666667,0.0,0.009090909,7.68745056,0.0,8,2,2,1,3,0,False,True
3,397.7,4,1093.3,66,4152.7631,0.014979592,0.017561939,6.282904602,0.0,9,3,2,8,4,2,True,False
3,56.8,1,3.0,73,1677.666667,0.010666667,0.040444444,0.0,0.0,4,2,2,7,1,2,False,False
13,234.5666667,0,0.0,80,1807.227778,0.016091954,0.0348659,4.192980384,0.0,3,4,2,3,13,2,False,False
5,271.0,2,42.2,6,147.9,0.0,0.036363636,0.0,0.0,0,3,2,7,2,0,True,False
18,189.2646154,0,0.0,38,777.4146154,0.004255319,0.016960486,0.0,0.0,9,2,2,1,3,2,True,False
1,5.066666667,0,0.0,32,441.6045455,0.0,0.00625,0.0,0.0,9,2,2,6,3,0,False,False
6,89.8,0,0.0,26,1570.133333,0.0,0.005357143,0.0,0.0,4,2,2,8,4,0,True,False
0,0.0,0,0.0,15,1069.7,0.0,0.046666667,0.0,0.0,3,3,2,6,1,2,False,False
4,54.2,1,33.2,64,1324.68,0.0,0.003864734,0.0,0.0,4,2,2,1,4,0,False,False
10,278.6666667,0,0.0,50,907.2363636,0.020411523,0.023212197,1.981038388,0.0,8,3,2,3,4,2,False,False
0,0.0,0,0.0,3,58.2,0.066666667,0.044444444,0.0,0.0,0,3,2,1,3,2,False,False
1,4.0,0,0.0,73,2000.618333,0.0,0.003703704,0.0,0.0,9,2,10,7,3,2,False,False
1,2.0,6,657.8333333,140,3252.200476,0.005479452,0.024292237,0.0,0.0,3,2,2,4,1,2,False,False
0,0.0,0,0.0,4,86.36,0.0625,0.11875,0.0,0.0,0,3,2,4,1,2,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,1,1,3,2,2,False,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,4,3,2,7,13,2,False,False
9,301.0,0,0.0,38,2621.621429,0.021212121,0.044507576,10.72117234,0.0,7,2,2,1,13,2,False,False
2,167.4,0,0.0,8,191.15,0.0,0.02,0.0,0.0,8,1,1,6,2,0,False,False
0,0.0,0,0.0,3,58.4,0.0,0.066666667,0.0,0.0,3,2,4,1,2,2,False,False
0,0.0,0,0.0,24,1163.266667,0.061111111,0.083333333,27.287869,0.0,8,1,1,4,1,2,True,True
3,69.6,0,0.0,9,199.1333333,0.0,0.006060606,0.0,0.0,3,1,1,1,2,0,False,False
4,60.4,0,0.0,11,572.6,0.0,0.013333333,0.0,0.0,8,2,2,7,4,2,True,False
6,63.68333333,0,0.0,8,129.7611111,0.017857143,0.068923933,0.0,0.0,4,3,2,3,3,2,False,False
3,498.6,1,152.2,25,1556.491429,0.036206897,0.067624521,5.689147469,0.0,3,2,5,4,1,2,True,True
1,23.2,0,0.0,27,1061.55,0.003703704,0.018518519,43.29821166,0.0,0,2,2,6,5,2,False,True
3,28.65,0,0.0,9,75.05,0.066666667,0.111111111,0.0,0.0,9,3,2,4,3,2,False,False
2,194.9,0,0.0,14,227.3333333,0.0,0.009183673,0.0,0.0,7,1,1,4,3,2,False,True
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.0,3,3,2,2,13,2,True,False
5,35.7,5,95.65,95,2383.139223,0.019666667,0.036723457,0.0,0.0,0,3,2,1,3,2,False,False
1,15.2,0,0.0,6,199.6,0.0,0.014285714,0.0,0.0,8,1,8,2,6,0,False,False
0,0.0,0,0.0,23,386.18,0.004347826,0.016521739,0.0,0.0,3,1,1,1,4,2,False,False
0,0.0,0,0.0,31,464.9333333,0.006451613,0.033870968,0.0,0.0,4,2,2,3,3,2,False,False
4,96.4,0,0.0,10,217.6,0.0,0.0,0.0,0.0,7,3,2,2,2,0,True,False
1,0.0,0,0.0,12,277.45,0.06,0.09,0.0,0.0,4,3,2,3,13,2,False,False
2,8.0,2,90.2,13,1286.050476,0.0125,0.019886364,0.0,0.0,0,2,2,3,2,2,False,False
6,661.7666667,6,204.0,8,254.25,0.025,0.042222222,0.0,0.0,0,3,2,4,2,2,True,False
2,13.0,0,0.0,16,346.3866667,0.0,0.029411765,0.0,0.0,3,3,2,3,4,2,False,False
0,0.0,0,0.0,5,53.4,0.12,0.14,0.0,0.0,4,3,2,3,13,2,True,False
2,31.2,0,0.0,3,55.4,0.0,0.05,0.0,0.0,8,2,2,1,5,0,False,False
0,0.0,0,0.0,9,206.6,0.0,0.005555556,0.0,0.0,3,2,4,3,4,0,False,False
1,46.4,0,0.0,13,118.2666667,0.0,0.014285714,0.0,0.0,3,1,2,1,4,2,True,False
0,0.0,1,322.4,27,1747.7,0.007692308,0.025641026,0.0,0.0,8,2,4,5,1,2,False,False
0,0.0,0,0.0,3,255.0,0.0,0.066666667,0.0,0.0,4,2,2,3,4,2,False,False
0,0.0,0,0.0,25,1131.8,0.024,0.033142857,0.0,0.0,4,1,1,4,1,2,True,False
11,189.4833333,1,303.2,91,4864.147143,0.0,0.002380952,0.0,0.0,8,2,2,1,2,0,True,False
0,0.0,0,0.0,62,1200.354444,0.003225806,0.023655914,0.0,0.0,7,2,2,4,1,2,False,False
0,0.0,0,0.0,27,4622.0,0.027160494,0.090123457,0.0,0.0,8,2,5,6,1,2,False,False
5,187.1,0,0.0,101,7220.776667,0.001960784,0.013366013,3.998184141,0.0,7,2,2,7,3,2,False,True
2,40.8,0,0.0,45,1668.125238,0.004444444,0.024107744,47.57360345,0.0,9,1,1,4,2,2,False,False
0,0.0,0,0.0,7,189.2,0.0,0.014285714,78.56959864,0.0,9,3,2,3,2,2,False,True
4,158.2,0,0.0,62,4402.25,0.0,0.001041667,246.7585902,0.0,8,4,1,8,2,0,False,False
1,21.2,0,0.0,21,836.1,0.0,0.004545455,0.0,0.0,8,2,4,9,4,0,False,False
0,0.0,0,0.0,2,58.6,0.0,0.05,0.0,0.0,3,1,2,2,1,2,False,False
0,0.0,1,426.2,10,157.0666667,0.0,0.016666667,32.73061637,0.0,3,2,2,3,2,2,False,True
9,115.4,0,0.0,29,1514.703333,0.005,0.011342593,4.702065533,0.0,3,3,2,8,1,2,True,False
