Unnamed: 0,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
27458,53,0,1,3,0,2,0,0,7,0,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
21268,44,1,1,0,0,2,0,0,1,1,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
25894,29,1,1,3,0,0,0,0,7,4,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
25933,30,9,1,3,0,0,0,0,7,4,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
1956,33,7,1,3,0,2,0,1,6,0,5,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
25683,36,4,1,6,0,0,0,0,7,4,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
26833,39,2,1,5,0,1,1,0,7,2,3,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
29571,43,4,1,6,0,2,2,0,0,1,5,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
34360,27,0,1,5,0,2,0,0,6,2,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
37745,54,0,1,6,0,2,2,0,1,0,1,999,1,0,-2.9,92.201,-31.4,0.8490000000000001,5076.2,1
694,53,0,1,6,1,2,0,1,6,3,6,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
2880,59,1,1,0,0,2,0,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
8213,38,9,1,2,0,2,0,1,4,3,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
2953,33,9,0,5,0,0,0,1,6,4,4,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
25304,34,1,1,0,0,2,0,0,7,3,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
6258,53,9,1,7,0,2,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
30626,51,10,1,3,0,0,0,0,6,1,5,3,1,2,-1.8,92.893,-46.2,1.354,5099.1,0
4120,45,2,1,2,0,0,0,1,6,1,9,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
6684,32,9,2,6,0,2,0,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
13442,47,0,1,6,0,0,0,1,3,4,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
38379,41,1,1,2,0,0,0,0,8,1,1,999,0,1,-3.4,92.431,-26.9,0.7390000000000001,5017.5,0
22273,56,1,1,2,0,2,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
35919,44,1,2,5,0,0,0,0,6,1,1,999,0,1,-1.8,92.893,-46.2,1.264,5099.1,0
17644,48,0,2,6,0,0,0,0,3,1,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
23597,53,9,1,5,1,2,0,0,1,2,4,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
33485,27,9,2,5,0,0,0,0,6,3,1,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
1419,32,6,0,5,0,0,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
28772,32,9,1,6,0,0,0,1,0,2,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
36264,59,5,1,5,0,2,2,0,4,1,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,1
1376,35,11,1,2,0,0,0,1,6,2,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
14490,34,0,2,6,0,0,0,0,3,3,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
18715,41,1,1,1,0,0,0,1,3,2,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
6577,40,1,2,2,0,0,2,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
10064,38,0,2,2,0,0,0,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
28623,55,0,1,3,0,2,0,0,0,4,3,999,1,0,-1.8,93.075,-47.1,1.415,5099.1,0
22285,32,9,1,6,0,2,0,0,1,2,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
19442,42,9,1,5,0,2,0,0,1,2,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
1948,41,1,1,0,0,0,0,1,6,0,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
37209,46,3,1,3,0,2,0,0,1,0,1,999,0,1,-2.9,92.201,-31.4,0.8809999999999999,5076.2,1
5136,29,9,2,6,0,2,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
28709,39,1,1,7,1,0,0,0,0,2,1,9,1,2,-1.8,93.075,-47.1,1.41,5099.1,0
17274,52,7,1,3,1,2,0,0,3,0,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
12531,42,0,1,6,0,2,0,0,3,1,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
9157,52,6,1,0,1,0,2,1,4,0,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,1
2364,37,1,1,5,0,0,2,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
36448,53,7,1,7,0,2,0,0,4,3,3,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,1
714,43,7,1,3,0,0,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
15376,27,7,2,3,0,2,0,0,3,0,3,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
39636,59,0,0,0,0,2,0,0,6,4,1,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,1
38728,52,0,0,6,0,0,0,0,7,3,1,999,0,1,-3.4,92.649,-30.1,0.715,5017.5,1
6650,45,0,1,3,0,0,0,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
4501,44,1,1,2,0,2,2,1,6,3,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
3433,36,1,1,0,1,2,0,1,6,2,4,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
1937,44,7,0,3,1,2,0,1,6,0,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
2397,38,9,2,6,0,2,2,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
10383,35,1,0,2,0,0,0,1,4,1,3,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
27707,26,0,1,6,0,2,0,0,5,1,5,999,0,1,-1.8,92.843,-50.0,1.811,5099.1,1
9804,39,9,0,5,0,0,0,1,4,4,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
23605,32,10,1,6,0,0,0,0,1,2,2,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
33529,27,7,1,1,0,0,0,0,6,3,2,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
37140,17,8,2,7,0,2,0,0,1,4,3,4,2,2,-2.9,92.201,-31.4,0.884,5076.2,0
11455,52,2,1,3,0,2,0,1,4,0,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
23997,44,0,1,3,0,2,0,1,8,0,1,999,0,1,-0.1,93.798,-40.4,5.045,5195.8,0
10674,60,6,1,5,1,0,0,1,4,3,5,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
4240,49,0,0,6,0,0,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
27796,30,8,2,0,0,2,2,0,5,3,2,999,0,1,-1.8,92.843,-50.0,1.6869999999999998,5099.1,0
31774,29,1,1,1,0,0,0,0,6,2,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,1
9739,41,6,1,2,0,2,0,1,4,1,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
7820,40,0,1,6,1,2,0,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
28958,57,7,1,2,1,2,0,0,0,0,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
27919,28,0,2,3,0,2,0,0,5,0,1,999,0,1,-1.8,92.843,-50.0,1.531,5099.1,1
6353,40,1,1,7,0,0,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
23524,31,0,1,6,0,2,0,0,1,2,5,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
20598,54,1,1,2,1,2,0,0,1,4,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
16747,44,2,1,6,1,0,2,0,3,2,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
40072,37,0,1,3,0,2,0,0,3,2,2,999,0,1,-1.7,94.215,-40.3,0.81,4991.6,0
18150,33,1,0,2,0,2,0,0,3,4,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,1
30668,19,8,2,3,1,0,2,0,6,3,4,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
644,36,9,2,5,0,0,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
945,44,0,1,6,1,0,0,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
25332,52,2,1,0,0,0,0,0,7,3,7,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
15939,30,1,1,1,0,0,0,0,3,1,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
2520,42,9,2,7,0,0,0,1,6,3,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
26118,31,1,0,2,0,0,0,0,7,4,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
28715,47,0,2,3,0,0,0,0,0,2,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,1
28967,39,4,1,6,0,2,0,0,0,0,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
29285,44,7,2,3,0,0,0,0,0,0,2,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
40307,23,0,2,6,0,0,2,0,3,0,2,999,1,0,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0
18382,36,4,1,6,0,2,0,0,3,2,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
8785,58,1,1,0,0,0,0,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
31176,48,1,1,0,0,0,0,0,6,4,1,12,1,2,-1.8,92.893,-46.2,1.334,5099.1,0
33296,36,1,1,2,0,0,0,0,6,3,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
38844,67,5,1,0,0,0,0,1,7,1,1,999,0,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1
3163,33,0,2,6,0,0,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
21644,54,1,1,0,0,2,2,0,1,3,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
19876,50,1,1,1,0,2,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
5798,30,1,1,2,0,0,2,1,6,1,6,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
16228,28,9,2,3,0,0,0,0,3,3,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
4217,43,7,1,2,1,0,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
40186,51,0,1,6,0,0,2,0,3,0,4,999,0,1,-1.7,94.215,-40.3,0.861,4991.6,0
36950,45,0,1,6,0,0,0,0,3,2,1,999,0,1,-2.9,92.469,-33.6,1.072,5076.2,1
21237,42,9,1,5,0,0,0,1,1,1,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
9464,38,7,1,2,0,0,0,1,4,0,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
13063,34,9,2,6,0,0,0,0,3,3,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
19392,46,1,1,0,0,2,0,0,1,4,3,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
31817,41,1,1,2,0,2,0,0,6,2,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
30742,35,1,2,3,0,2,0,0,6,3,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
27953,32,0,2,6,0,2,0,0,5,1,3,999,0,1,-1.8,92.843,-50.0,1.52,5099.1,1
38679,69,5,1,1,0,2,0,0,7,2,3,999,0,1,-3.4,92.649,-30.1,0.716,5017.5,1
11340,28,1,1,2,1,1,1,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
7830,34,1,2,0,1,2,0,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
11274,55,1,1,0,1,2,0,1,4,2,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,1
15999,48,9,2,3,0,0,2,0,3,3,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
21883,53,1,1,0,0,2,0,0,1,4,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
25201,55,2,1,6,1,2,2,0,7,3,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
10880,41,1,1,1,0,0,0,1,4,4,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
4664,26,0,1,6,0,2,2,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
22751,35,9,1,5,0,2,0,0,1,1,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
18132,40,4,2,3,0,0,0,0,3,4,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
13598,31,8,1,3,0,0,0,0,3,2,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
39999,56,5,1,0,0,2,0,0,4,4,2,3,2,2,-1.7,94.055,-39.8,0.767,4991.6,1
25696,46,1,1,2,0,0,0,1,7,4,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
22542,31,9,1,6,0,0,0,0,1,0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
14880,25,4,1,1,0,0,0,0,3,4,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
1036,30,7,1,5,1,0,0,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
23079,55,9,0,6,0,0,0,0,1,3,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
21938,29,9,2,5,0,2,0,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
39309,28,0,2,6,0,0,0,0,5,2,1,999,0,1,-1.8,93.369,-34.8,0.643,5008.7,1
2122,45,1,1,0,0,0,0,1,6,1,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
16725,27,0,1,3,0,2,0,1,3,4,5,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
8702,36,1,1,2,0,0,0,1,4,4,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
15205,52,1,0,0,1,0,0,0,3,2,6,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
9136,39,1,1,2,1,2,0,1,4,0,3,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
21458,29,4,2,6,0,0,2,0,1,3,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
24902,30,9,2,5,0,0,2,0,7,3,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1
345,52,9,1,3,0,2,0,1,6,1,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9282,47,1,1,0,0,2,0,1,4,0,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
16762,29,0,2,6,0,2,0,0,3,2,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
2406,38,1,2,6,1,2,0,1,6,3,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
16247,43,2,1,6,1,2,0,0,3,3,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
15949,27,1,2,2,1,2,0,1,3,1,31,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
18726,32,9,1,6,0,2,0,0,3,2,6,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
8660,27,1,2,2,0,0,0,1,4,4,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
13037,28,7,1,3,0,2,0,0,3,3,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
18743,38,0,1,1,0,0,0,0,3,2,6,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
27641,58,5,1,5,1,2,2,0,7,0,4,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
29104,32,1,1,2,0,0,0,0,0,0,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
29555,40,0,0,6,0,2,0,0,0,1,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
10279,56,3,0,0,1,0,0,1,4,1,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
24563,42,0,1,6,0,2,0,0,7,1,2,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
23833,54,4,1,6,1,2,0,0,1,0,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
20814,31,0,2,6,0,2,0,0,1,4,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
36696,33,0,2,6,0,0,0,0,4,0,2,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,0
26963,31,4,2,6,0,0,0,1,7,2,5,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
16024,37,0,1,3,0,0,2,0,3,3,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
27062,29,9,2,6,0,2,0,0,7,0,1,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
40604,31,0,2,3,0,0,0,0,9,0,2,3,2,2,-1.1,94.199,-37.5,0.883,4963.6,1
23774,36,0,2,6,0,2,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
25568,49,9,1,5,0,2,0,0,7,4,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
6777,43,9,2,5,0,2,0,1,6,4,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
38822,27,0,2,6,0,2,0,0,7,0,1,999,0,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
9780,47,7,1,1,0,0,0,1,4,4,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
14621,56,1,1,0,1,0,0,0,3,3,5,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
6915,40,9,1,2,0,2,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
15082,50,1,1,7,1,0,0,0,3,2,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
5501,38,1,1,7,0,2,0,1,6,1,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
6793,42,9,1,5,0,2,0,1,6,4,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
19523,38,7,2,3,0,2,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
27326,48,7,1,5,0,0,0,0,7,0,6,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
31522,39,9,1,5,0,0,0,0,6,2,2,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
23013,40,0,1,6,0,2,0,0,1,3,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
21005,49,9,1,5,0,2,2,0,1,2,14,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
1647,43,0,1,6,1,2,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
30701,41,0,1,3,0,2,0,0,6,3,1,999,1,0,-1.8,92.893,-46.2,1.344,5099.1,0
33217,59,1,1,2,0,0,0,0,6,3,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,1
31638,37,8,2,6,1,0,0,1,6,2,1,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
19565,41,10,0,6,1,2,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
27459,56,1,1,2,0,2,0,0,7,0,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
38659,37,2,0,3,0,0,0,0,7,4,4,999,1,0,-3.4,92.649,-30.1,0.7190000000000001,5017.5,0
20665,42,0,1,6,0,2,0,0,1,4,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
31852,43,1,1,2,0,0,0,0,6,2,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
31172,39,7,2,3,0,2,0,0,6,4,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
15764,44,0,1,3,0,0,0,0,3,1,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
28398,36,0,1,6,0,2,0,0,0,2,4,999,0,1,-1.8,93.075,-47.1,1.435,5099.1,0
15760,32,0,2,3,1,2,0,0,3,1,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
1268,39,1,1,1,0,0,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
35700,45,0,0,6,0,2,0,0,6,1,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
40036,41,0,0,6,0,0,0,0,3,1,2,999,0,1,-1.7,94.215,-40.3,0.7929999999999999,4991.6,1
13338,30,1,1,2,0,2,0,0,3,4,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
15111,24,0,2,3,1,2,2,0,3,2,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
27220,29,9,2,5,0,0,0,0,7,0,3,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,1
29710,35,0,1,6,0,2,0,0,0,1,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
11418,36,4,1,6,0,2,0,1,4,0,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
34420,52,0,1,6,1,0,0,0,6,2,2,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
37211,38,0,2,6,0,2,0,0,1,0,1,999,0,1,-2.9,92.201,-31.4,0.8809999999999999,5076.2,0
24218,39,4,2,2,0,0,2,1,7,1,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
7340,41,1,1,2,1,0,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
1610,47,1,2,0,0,0,0,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
22363,53,1,1,0,0,2,0,0,1,2,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
12940,37,2,2,2,1,2,0,0,3,3,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
5068,33,7,2,3,0,1,1,1,6,0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
20593,41,9,1,5,0,2,0,0,1,3,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
1315,37,1,1,2,1,2,0,1,6,2,4,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
28500,45,1,1,2,1,2,0,0,0,3,2,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,0
6556,42,9,1,5,0,0,2,1,6,4,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
29786,24,0,2,6,0,2,0,0,0,1,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
26313,29,7,1,3,0,2,0,0,7,2,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
6045,48,1,1,0,1,0,0,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
31380,33,1,2,2,0,2,0,0,6,4,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
7447,46,3,1,0,0,0,0,1,6,0,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
11757,42,0,0,6,0,2,0,1,4,0,6,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
25391,43,3,2,2,0,0,0,0,7,3,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
37108,27,0,1,6,0,0,2,0,3,3,6,999,1,0,-2.9,92.469,-33.6,0.908,5076.2,1
7947,47,4,0,6,0,0,2,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
28890,37,1,2,2,0,0,0,0,0,0,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
11959,42,6,1,5,0,2,0,1,4,3,4,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
2142,52,4,1,6,1,0,0,1,6,1,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
32876,38,1,0,0,1,0,0,1,6,1,3,999,0,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
19719,45,9,1,6,0,0,0,1,1,2,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
23294,58,0,2,6,0,0,0,0,1,4,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
25337,30,2,2,2,0,2,0,0,7,3,5,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
14016,58,0,0,3,0,0,0,0,3,0,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
34268,36,9,1,6,0,2,0,0,6,2,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
1343,28,1,1,1,0,0,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
4457,36,7,1,3,0,1,1,1,6,3,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
24168,41,0,1,3,0,0,0,0,7,1,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
6542,36,0,1,3,0,0,0,1,6,4,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
18579,53,1,1,0,1,0,0,0,3,2,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
18729,37,9,1,5,0,0,0,0,3,2,8,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
11603,29,0,1,6,0,0,2,1,4,0,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
18993,47,9,1,5,0,0,0,0,1,1,2,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
30194,48,2,1,6,0,0,0,0,0,2,2,2,1,2,-1.8,93.075,-47.1,1.365,5099.1,1
41053,23,8,2,3,0,0,0,0,8,4,1,3,1,2,-1.1,94.601,-49.5,1.043,4963.6,0
2902,45,1,1,0,0,2,0,1,6,4,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
7016,36,0,1,6,0,2,0,1,6,2,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26667,32,8,2,6,0,0,0,0,7,2,2,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
16188,28,9,2,3,0,2,0,0,3,3,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
26687,31,0,1,6,0,2,0,0,7,2,3,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
18789,25,8,2,3,0,0,0,0,3,2,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
10188,33,2,1,6,0,0,2,1,4,2,2,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
3689,48,9,1,3,1,2,0,1,6,0,3,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
9474,32,3,2,0,0,2,2,1,4,1,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
27649,36,6,1,2,0,2,2,0,7,0,7,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
22283,52,3,1,6,0,2,0,0,1,2,15,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
25219,41,9,1,2,0,2,0,1,7,3,2,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
16011,39,1,1,1,1,2,0,0,3,3,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
26357,32,4,1,6,0,0,0,0,7,2,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
12543,29,9,1,5,0,2,0,0,3,1,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
