Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Lead,target
1,25,31,2,0,14,1,559258,0,0
1,77,18,1,1,99,1,2947288,0,0
1,33,6,2,0,32,0,966281,0,0
1,26,13,2,0,19,0,745001,0,0
0,28,2,3,0,33,1,1858934,0,0
0,66,33,1,2,67,0,1811532,1,0
1,58,6,3,1,103,0,1071827,0,1
1,26,4,2,0,20,0,1458273,0,1
0,29,18,3,0,32,1,1782207,1,0
0,79,20,1,2,103,0,520133,0,1
1,30,24,2,0,20,0,803385,0,1
1,55,4,3,1,68,0,620063,0,1
0,33,14,2,0,32,0,588023,0,0
1,55,30,1,2,73,0,708297,0,0
0,29,33,2,0,33,0,845348,0,0
1,25,2,2,0,15,0,564393,0,0
1,56,34,3,1,104,1,1765252,1,1
0,34,24,2,0,32,0,203418,0,0
0,29,7,3,0,20,0,377226,0,0
1,42,13,3,1,63,1,656090,0,1
1,33,33,1,0,27,0,1290419,0,0
1,45,18,3,0,27,0,1774099,0,0
1,26,11,2,0,19,0,597083,0,0
0,61,20,3,0,19,0,625652,0,1
1,27,20,2,0,27,0,1277799,0,0
0,26,4,2,0,21,0,2520551,0,0
0,51,32,1,2,110,0,639821,0,1
0,52,22,1,1,63,1,404282,1,0
0,26,32,2,0,15,0,656962,0,0
0,55,4,1,1,49,0,569724,0,0
0,37,18,2,2,75,1,1656957,1,1
1,42,33,3,1,91,1,2959659,0,1
0,27,4,2,0,13,0,2719047,0,1
1,27,11,1,0,13,0,970180,0,0
0,38,30,3,1,63,0,721585,0,0
1,46,7,3,2,57,0,507264,0,1
0,31,20,2,0,19,0,760327,0,0
0,27,4,2,0,13,0,1386539,0,0
1,30,12,2,1,33,1,630912,1,0
0,72,18,1,2,57,1,1327408,0,0
0,43,33,3,0,86,0,3244681,0,1
1,28,32,2,0,19,1,298425,0,0
0,53,33,3,2,109,0,726195,0,0
0,49,18,3,2,93,0,3964353,1,1
0,36,4,2,0,32,0,628722,1,0
1,27,24,1,0,26,0,1117644,0,1
0,48,8,3,1,51,0,1767495,0,0
1,37,30,1,1,21,1,768853,1,0
1,65,23,1,2,27,0,438485,0,1
0,25,16,2,0,19,1,646789,0,0
0,49,34,3,1,61,1,742331,1,0
1,42,19,3,1,14,1,581321,1,0
1,42,27,3,0,21,1,646220,0,0
0,28,30,2,0,26,0,380341,0,0
0,38,31,3,1,15,1,636145,0,0
1,49,1,3,0,13,1,457771,0,0
0,37,18,3,1,91,0,977878,0,1
1,40,13,3,1,26,1,1945495,1,0
0,41,18,1,2,104,0,698801,0,0
1,66,34,1,1,117,1,1435463,0,0
1,58,33,3,2,55,0,1041344,0,0
1,36,11,3,0,15,0,1083850,0,0
0,27,30,2,0,13,1,805547,0,0
0,58,33,3,2,117,1,1405852,1,0
1,30,27,2,0,13,1,604372,0,0
1,50,24,3,1,25,1,1116727,0,1
0,26,11,2,0,14,0,1302007,0,0
0,27,18,1,0,32,0,1300788,0,0
0,25,25,3,0,14,0,883600,1,0
1,31,15,2,0,15,0,1393633,0,0
0,26,30,2,0,20,0,151059,0,0
0,34,3,3,1,20,0,943222,0,1
0,26,24,2,0,19,0,628224,0,0
0,37,21,3,1,19,0,453428,0,1
0,27,11,2,0,21,0,839697,0,0
1,26,19,2,0,26,0,1710838,0,0
0,42,34,3,0,87,0,2105579,0,1
0,30,33,2,0,31,0,1114360,0,0
1,48,27,3,2,92,0,1865030,0,1
0,45,33,3,1,87,1,2125453,1,0
0,55,34,3,2,87,0,1296382,0,1
1,28,11,2,0,19,1,759659,0,0
1,50,33,3,1,85,0,1296489,0,1
0,30,18,2,0,33,0,2378694,0,0
0,26,20,3,0,14,0,498934,0,0
1,28,20,2,0,20,0,576666,0,0
1,25,21,2,0,14,1,754239,0,0
0,46,30,3,1,21,1,555716,0,0
1,41,1,3,2,63,1,2832460,1,1
0,24,22,1,0,13,0,963603,0,0
1,48,24,3,1,50,1,663281,0,0
1,45,1,3,1,13,0,239525,0,1
1,60,4,3,1,31,0,1883774,0,1
1,54,33,3,1,69,0,1399169,0,1
0,24,33,3,0,15,0,1272842,0,1
1,59,31,3,1,63,1,759926,1,0
0,48,5,3,2,56,0,1336655,0,1
0,28,27,2,0,15,1,427547,0,0
1,59,30,3,0,51,0,362692,0,1
1,70,18,1,2,73,0,1128466,0,1
0,39,33,3,1,27,0,1450530,0,1
0,29,22,2,0,27,0,2083071,0,0
1,69,7,1,2,105,0,659027,0,0
1,39,34,3,1,19,0,2665817,0,0
0,48,4,3,1,73,0,640239,0,0
0,26,34,2,0,27,1,3292804,0,0
1,52,18,3,0,31,0,700234,0,0
1,27,7,2,0,26,0,764349,0,1
0,27,23,2,0,21,0,385209,0,0
1,50,19,1,2,75,0,572412,0,0
0,33,30,2,0,14,0,490710,0,0
1,57,18,3,2,117,1,1113799,0,1
0,28,4,2,0,33,1,1747515,0,0
1,30,8,2,0,25,0,655289,0,0
0,59,27,3,2,61,0,616200,0,1
1,47,13,3,1,87,0,657745,1,0
0,29,26,2,0,14,1,620107,0,0
1,30,32,1,0,33,0,1422807,0,0
1,30,33,2,0,27,0,723071,0,0
1,50,18,3,1,13,0,390612,0,1
0,28,7,2,0,14,1,753171,0,0
0,29,7,2,0,13,0,1122494,0,0
1,29,25,2,0,26,0,1003466,0,0
0,48,18,1,1,75,1,1618082,0,0
0,33,20,1,0,33,0,832942,0,0
1,47,27,3,1,56,1,2026013,1,0
0,72,11,1,1,57,0,1349693,0,0
1,51,1,3,2,51,0,266359,0,1
0,37,34,3,1,14,0,660940,0,0
0,46,17,3,2,57,0,485975,0,0
1,56,23,3,2,105,1,1598012,1,1
1,32,18,2,0,19,0,681775,0,1
1,30,9,2,0,25,0,360984,0,0
1,50,24,1,1,15,0,647581,0,1
0,26,20,1,0,25,0,866601,0,0
0,30,17,1,0,19,1,658617,0,0
1,44,4,3,1,39,0,804435,0,1
0,25,11,1,0,19,0,798365,0,1
0,27,20,2,0,26,0,476799,0,0
0,70,20,1,2,56,0,804337,0,1
0,46,34,3,3,14,1,863834,0,0
1,48,33,2,0,79,1,1503201,1,0
1,60,20,3,1,33,0,431979,1,1
1,46,30,3,2,19,0,193993,0,1
1,67,33,1,2,73,1,629550,1,0
1,31,33,2,0,27,1,1497487,0,0
1,28,14,2,0,25,0,545249,0,0
1,33,18,1,1,13,0,722680,0,1
1,52,27,3,2,68,0,445293,0,1
0,33,0,3,1,21,1,267311,0,0
1,38,18,3,1,21,1,4077223,0,0
0,27,9,2,0,21,0,812463,0,1
1,59,21,3,2,104,1,1178297,0,1
0,28,33,1,0,33,0,1279615,0,0
0,51,18,3,2,97,1,2748337,1,0
1,64,34,1,2,51,0,1003377,0,1
0,50,19,3,1,80,0,666983,1,0
0,46,18,3,1,49,1,1492449,0,1
1,57,4,3,0,31,0,1201028,0,1
1,56,33,3,0,74,0,2021190,0,1
1,53,7,3,2,91,1,2126299,1,0
0,31,15,1,0,38,0,645944,0,0
0,40,27,3,1,81,0,621816,0,1
1,59,18,3,1,26,0,1793928,0,1
1,38,33,3,1,68,0,1741258,0,0
1,55,29,3,2,86,0,2105045,1,1
1,31,25,2,0,31,0,907381,0,0
1,82,22,1,2,92,0,680458,1,0
1,26,7,1,0,13,0,809321,0,1
0,31,6,2,0,20,0,910923,0,0
0,31,30,2,0,21,1,990276,0,0
1,56,30,1,2,49,0,544297,0,1
0,33,26,2,0,27,1,653420,1,1
1,28,24,3,0,21,0,598614,0,0
1,43,33,1,1,92,0,679995,0,1
0,51,16,3,2,117,1,487933,0,0
1,55,4,3,1,26,0,876917,0,1
0,57,33,3,2,93,0,1043258,0,1
0,49,8,3,3,15,1,343397,0,0
0,24,34,2,0,14,0,3526936,0,1
1,50,28,1,2,111,1,1424996,0,0
0,35,33,3,1,50,0,1998833,0,1
1,45,24,3,1,21,0,1455514,0,1
0,43,22,3,2,25,0,1420244,0,1
1,66,18,1,0,87,1,785603,1,0
0,44,34,3,2,80,1,2215414,0,0
0,39,5,1,0,26,0,944387,0,0
0,64,19,1,1,55,0,1236957,0,1
1,32,32,2,0,33,0,499379,0,0
0,33,7,2,0,32,0,581072,0,0
0,32,32,3,1,21,0,353454,0,1
0,31,14,2,0,32,1,619377,0,0
0,30,18,3,0,13,0,5462820,1,1
1,53,24,3,1,50,0,927905,0,1
0,58,18,3,2,86,0,459079,0,1
0,67,30,1,1,62,0,288938,0,0
0,31,23,2,0,27,0,477921,0,0
1,27,29,2,0,20,0,657914,0,0
1,51,1,3,1,44,0,276487,0,1
0,73,33,1,1,26,0,1659298,0,0
1,45,4,3,0,50,0,1638739,0,1
0,27,30,1,0,14,0,2289204,0,0
0,29,2,2,0,14,0,722128,0,0
1,67,33,1,0,21,1,949007,0,0
0,26,4,2,0,21,0,6822232,0,1
0,25,2,3,0,15,1,505813,0,0
0,59,34,3,2,127,0,1198393,0,0
0,27,16,2,0,21,1,1076223,0,0
0,45,23,3,0,31,0,794084,0,0
1,29,4,3,0,25,0,1507553,0,1
1,37,6,2,0,32,0,418575,0,0
1,75,34,1,2,91,0,442739,0,0
1,31,24,2,0,15,0,879026,0,0
0,52,7,3,2,85,0,1246667,0,0
0,27,2,2,0,20,0,203160,0,1
0,28,19,1,0,32,0,1152505,0,1
0,26,26,2,0,13,0,940231,0,1
1,52,4,3,1,75,0,1510107,0,1
1,61,27,3,2,26,0,840791,0,1
0,38,1,1,0,26,0,1136298,0,0
1,25,19,2,0,20,0,899069,0,1
0,46,24,3,0,14,1,555110,0,0
1,60,4,3,1,62,0,2565247,0,0
1,41,33,3,1,33,0,672030,0,1
1,28,27,2,0,27,0,807692,0,0
1,62,33,1,2,85,0,2183962,0,0
0,31,4,2,0,25,0,1222788,0,1
1,55,20,3,2,115,0,794360,0,1
1,30,27,2,0,19,1,302101,1,0
0,29,31,2,0,13,0,665194,0,0
1,29,31,2,0,25,0,2207369,1,0
1,28,10,1,0,31,0,974024,0,0
0,28,4,2,0,20,1,829622,0,0
1,44,4,3,1,31,1,521913,0,0
1,69,33,1,1,99,0,837748,0,1
0,30,33,2,0,13,0,668238,1,1
0,30,2,1,0,21,0,389980,0,0
0,27,30,1,0,15,0,2896086,0,0
1,33,4,2,0,26,0,1066460,0,0
1,54,4,1,1,25,0,933200,0,0
0,29,13,1,0,20,0,862312,0,0
0,27,1,2,0,33,1,413680,0,0
0,50,33,3,2,115,0,712578,0,0
1,43,30,3,1,14,1,508964,1,0
1,28,19,2,0,15,0,1059545,0,0
1,52,31,1,2,91,0,407059,0,1
1,79,33,1,1,91,0,631552,0,1
1,28,22,1,0,33,0,506080,0,0
0,24,30,1,0,13,0,603891,0,0
1,77,13,1,2,55,0,640079,0,1
0,37,31,3,1,27,1,659196,0,0
0,30,8,2,0,20,0,671095,0,0
0,81,4,1,1,75,1,486224,1,0
1,42,23,3,1,75,0,505146,0,1
1,30,19,2,0,31,0,1030344,0,1
0,43,30,3,1,15,0,475019,0,0
1,45,33,3,2,69,1,927789,0,1
1,67,4,1,1,44,1,2168734,0,0
0,40,27,3,2,79,0,432299,0,1
1,38,4,1,0,26,1,1194442,0,0
0,32,18,2,0,14,0,664162,0,1
0,32,30,3,0,32,0,569235,0,0
1,84,32,1,2,79,0,766031,1,1
1,39,20,3,0,32,0,429398,0,0
0,57,33,3,2,50,0,411286,0,0
1,43,18,3,1,67,1,754871,0,1
0,43,13,1,1,85,0,1287509,1,0
1,46,31,1,2,57,1,2225293,1,1
1,61,31,3,2,27,0,995643,0,1
1,56,10,1,1,79,0,1535080,1,0
1,51,23,3,1,39,0,399610,0,1
1,40,31,3,1,75,0,555600,0,1
0,66,4,1,1,57,0,1061894,0,1
0,50,27,3,1,92,1,554665,0,1
1,27,11,2,0,21,0,639607,0,0
1,56,4,1,1,93,1,1441693,1,0
0,72,33,1,0,14,0,1164814,0,1
1,32,18,2,0,15,0,818737,0,1
1,67,18,1,1,93,1,1986257,1,0
1,49,20,3,2,104,1,670793,1,1
1,51,33,3,1,73,0,1063772,0,0
1,51,32,0,2,110,1,912810,1,1
0,27,20,2,0,21,0,295168,0,0
1,59,34,3,2,97,0,869004,0,1
1,56,8,3,1,67,0,713762,0,1
1,28,4,3,0,15,0,2059673,0,0
0,27,33,2,0,25,0,426043,0,0
1,44,1,1,1,27,0,513441,1,0
1,28,27,2,0,26,0,854115,0,0
1,49,4,3,1,49,0,1785874,1,0
0,34,2,1,0,33,0,673418,0,0
1,61,33,1,1,63,1,1195065,0,0
1,41,4,3,0,27,1,765729,0,0
1,54,24,3,2,21,1,1020883,1,0
0,29,8,1,0,27,0,839367,0,0
1,76,34,1,2,87,0,1189244,0,1
1,55,4,3,1,98,0,1044993,0,0
1,66,9,1,2,56,0,953314,0,1
1,57,20,3,2,14,0,456400,0,1
0,26,4,3,0,15,0,3674721,0,1
0,55,30,3,2,104,0,510717,0,1
1,54,12,3,2,110,1,877762,0,1
0,29,20,2,0,26,1,480208,0,0
0,27,0,2,0,21,1,286873,0,0
1,30,22,2,0,31,0,1549481,0,1
0,79,27,1,1,49,0,309764,0,0
0,46,18,2,2,20,1,1046497,1,0
0,25,31,2,0,21,1,1088381,0,0
0,59,4,3,3,14,0,654675,0,1
0,43,18,3,2,105,0,1251340,0,0
1,56,27,3,2,45,1,367810,0,0
0,30,27,1,0,31,0,583662,0,0
0,32,29,2,0,31,0,845651,0,1
0,29,7,3,0,27,0,646985,0,0
1,44,27,3,2,20,0,728856,0,0
1,34,14,2,0,32,0,1147530,0,0
1,25,4,2,0,15,0,5386431,0,0
1,74,18,1,1,50,1,1755133,0,0
0,73,4,1,2,62,0,1320217,0,0
1,53,23,3,2,39,1,1446517,0,0
0,46,4,3,1,15,0,669342,0,1
0,44,30,3,2,68,0,476265,0,1
1,26,30,2,0,14,0,412728,0,1
1,47,34,3,0,51,0,659214,0,0
0,48,4,3,3,14,0,1032756,0,0
1,36,25,2,0,32,0,1364209,0,0
0,53,33,3,1,21,1,996034,0,0
0,35,11,1,2,21,0,301523,0,0
1,48,33,3,2,55,0,2662399,0,0
0,30,31,2,0,33,0,949167,0,0
1,54,30,3,1,19,0,494768,0,1
1,47,18,3,1,43,0,816592,0,1
0,24,13,2,0,13,0,971666,0,0
1,28,33,2,0,19,1,1085515,0,0
1,29,4,2,0,26,1,845749,0,0
1,65,8,1,2,87,1,330118,0,0
0,30,18,2,0,26,0,548168,0,0
1,27,30,2,0,13,0,1327470,0,1
1,36,27,2,1,14,1,611225,1,1
1,60,7,3,2,103,1,494395,1,0
1,25,34,3,1,15,1,2111444,0,0
1,30,6,2,0,26,1,1060052,0,0
1,35,33,2,1,19,1,1449053,0,0
1,77,18,1,2,7,1,1328111,0,0
0,53,33,3,2,93,0,795544,0,1
0,55,18,3,0,13,0,1088060,0,1
0,31,18,2,0,19,0,1176847,1,1
1,27,4,2,0,26,0,1485534,0,0
0,28,4,2,0,20,0,1350290,0,0
1,26,2,3,0,15,0,614447,0,1
1,27,14,2,0,19,0,545400,1,0
0,27,24,1,0,15,1,955957,0,0
0,42,18,3,0,33,0,1388747,0,1
1,27,27,1,0,13,0,1257534,0,0
1,68,18,1,0,14,0,1997418,0,1
0,27,29,2,0,13,0,405946,0,0
0,32,4,2,0,27,0,1024781,0,0
1,48,4,3,2,51,0,1228057,0,1
1,65,25,1,1,57,0,930130,0,1
1,35,1,2,1,21,1,4434905,0,0
0,42,18,3,2,13,1,868898,1,0
1,44,31,3,1,26,1,1501723,0,0
0,28,18,3,0,21,0,2614775,0,1
0,25,25,2,0,15,0,657612,0,0
1,27,31,2,0,26,0,461714,0,0
1,45,6,1,1,26,0,840382,0,1
0,50,2,3,2,103,0,445320,1,1
1,30,19,1,0,32,0,2377510,0,0
0,73,33,1,2,105,0,1478895,0,1
0,25,32,1,0,15,0,653874,0,0
1,48,34,3,2,56,1,1275645,0,0
1,43,19,3,1,38,0,694191,0,0
0,77,18,1,2,109,1,2444198,0,0
0,30,33,1,0,14,0,1534564,0,0
1,27,30,2,0,14,0,638646,0,0
0,45,27,3,1,67,0,1985047,0,0
0,45,34,3,2,68,0,1142030,0,1
1,71,7,1,1,67,0,770820,0,0
0,50,30,1,2,55,0,385770,0,0
1,45,33,3,1,67,0,961840,0,1
1,54,1,3,1,117,1,346379,1,1
1,34,34,3,0,21,1,1149168,0,0
1,39,34,3,1,21,1,600643,1,1
1,35,29,2,2,69,1,754105,1,0
0,42,4,3,3,15,0,1701777,0,1
0,41,33,3,1,32,0,1256110,0,1
1,26,12,1,0,27,0,1264262,0,0
0,54,10,3,2,109,0,223843,0,1
1,50,18,1,2,14,1,2636366,0,0
1,40,19,3,0,26,1,604461,0,1
1,62,33,2,0,25,1,2172970,1,0
0,49,19,1,1,50,0,334435,1,1
0,27,7,1,0,13,0,675946,0,0
0,58,25,3,1,61,0,712338,0,1
1,28,3,2,0,32,1,2155393,0,0
1,51,34,3,2,44,1,1009909,0,0
0,45,18,3,0,74,0,504514,0,1
1,48,1,3,1,20,1,943898,0,0
0,50,33,1,2,25,0,2214969,0,1
0,35,33,2,0,27,0,1875523,0,0
0,60,1,3,2,74,1,650242,1,0
1,26,27,2,0,19,0,398657,0,0
0,32,34,2,0,31,0,2814900,0,0
1,28,6,2,0,20,0,516253,0,0
0,43,33,3,1,13,1,539989,1,0
0,32,18,2,0,31,0,1221026,0,0
0,35,29,3,0,19,0,301451,0,0
1,50,33,3,1,25,0,1736416,0,1
1,29,34,3,0,19,0,927380,1,1
0,26,7,2,0,27,0,683386,0,1
1,51,27,1,1,51,1,1220857,1,0
1,48,20,3,2,43,1,862525,0,1
1,33,2,2,0,26,0,390434,0,0
1,54,19,1,2,21,0,1869391,0,0
0,27,17,1,0,15,0,382824,0,1
1,64,33,1,1,68,0,1867495,0,1
1,33,22,2,0,15,0,364063,0,0
1,40,4,3,1,14,0,1293259,0,1
1,56,22,1,1,33,0,163208,0,1
0,51,34,0,1,57,1,1268098,0,0
1,46,18,0,2,43,1,1219816,1,0
1,28,11,2,0,27,0,994984,0,1
0,25,33,2,0,14,0,891041,0,1
0,53,33,3,1,86,0,862098,0,1
0,31,22,2,0,20,0,686474,0,0
1,32,18,2,0,33,0,723952,0,0
1,64,34,1,2,115,1,3123855,0,1
1,29,6,2,0,25,0,1007213,0,0
1,55,31,3,1,62,0,934384,0,0
1,82,4,1,2,128,1,1545805,1,1
1,82,12,1,1,61,0,1201695,0,1
1,77,30,1,2,56,0,418148,0,1
0,46,4,1,2,92,0,2219321,0,1
1,51,18,0,2,93,1,2136231,1,1
0,26,4,1,0,19,0,526203,0,1
1,28,29,2,0,15,1,582389,0,0
1,27,4,3,0,19,1,2303346,0,0
1,29,34,2,0,25,0,384337,0,0
0,57,33,3,2,50,0,1963829,0,0
0,30,32,2,0,20,0,747119,0,0
0,47,4,3,1,26,1,773516,0,0
1,30,14,3,0,21,0,788557,0,0
0,57,4,3,2,117,0,581890,0,1
0,44,33,3,2,80,1,1676181,1,1
0,61,18,3,2,74,0,1196213,0,1
0,29,7,2,0,15,0,409168,0,0
0,38,18,3,2,20,1,422046,0,0
1,81,4,1,1,27,0,1234082,0,1
0,29,32,2,0,21,0,764269,0,0
0,28,33,1,1,21,0,1138007,1,0
1,41,5,3,1,93,0,770793,0,1
1,26,19,1,0,15,0,528820,0,0
1,26,22,2,0,13,0,2057395,0,0
0,27,14,2,0,19,0,668861,0,0
0,29,19,2,0,25,0,813326,0,0
1,50,33,3,1,26,1,1543402,0,0
1,34,4,3,2,38,0,1681023,0,1
1,61,4,3,1,99,1,1141914,0,0
1,29,4,2,0,14,0,1607286,0,0
0,51,30,3,2,122,0,519421,0,0
1,34,29,1,0,32,0,496477,0,0
0,26,15,2,0,14,0,463601,0,0
1,35,33,3,2,27,1,868408,0,0
1,45,33,3,2,104,0,448453,0,0
0,28,32,2,0,26,1,1077932,0,0
0,29,22,1,0,26,1,458367,0,0
1,28,19,2,0,26,0,1669301,0,0
1,28,23,3,0,14,0,1771242,0,0
0,29,12,2,0,25,0,584756,0,0
0,29,22,2,0,15,0,1256377,0,0
0,43,18,3,1,20,0,1492227,0,1
0,37,25,2,0,25,1,734561,0,0
0,42,9,3,2,62,1,807185,0,0
1,29,17,1,0,14,0,1965591,0,0
0,39,30,1,2,43,1,682202,0,0
1,54,7,1,2,116,1,313840,0,0
1,26,33,2,0,21,0,1806949,0,1
1,26,27,2,0,20,0,760825,0,0
1,34,21,1,0,21,0,606179,0,0
1,28,4,3,0,26,0,844031,0,0
1,30,1,2,0,31,0,679550,0,1
1,62,10,1,1,56,0,1103261,0,1
0,48,29,1,0,13,1,666369,0,0
0,28,4,3,0,26,0,526791,0,1
1,55,18,3,2,49,0,1958987,0,0
0,29,18,3,0,32,0,3235354,0,0
1,29,27,2,0,19,0,1670004,0,1
1,65,18,1,1,51,1,1898610,0,0
1,56,24,3,2,97,0,572056,0,1
0,29,10,2,0,21,0,631837,0,0
1,64,18,1,2,91,0,644956,0,1
1,40,18,3,1,33,1,988229,0,1
1,29,16,2,0,14,0,426025,0,0
1,75,30,1,1,85,1,1319887,0,0
0,26,23,2,0,15,0,1211120,0,0
1,33,27,2,0,26,0,628001,0,0
1,40,4,3,2,55,0,749362,1,0
1,35,34,1,0,37,1,3051320,0,0
1,41,18,3,1,25,1,1055726,1,1
1,41,13,3,2,38,0,891984,0,1
0,43,24,3,0,33,0,826302,0,0
1,29,30,2,0,15,0,881233,0,0
1,28,24,2,0,13,0,358848,0,0
1,49,27,3,1,92,0,720010,0,1
0,74,30,1,2,63,0,256409,0,1
1,51,18,3,2,116,1,1197014,0,1
1,54,30,3,2,86,0,438503,0,0
0,26,11,2,0,15,0,595027,0,1
0,31,4,1,0,27,0,2500953,0,0
1,60,19,3,2,117,1,632531,0,1
1,56,4,3,1,51,0,1178333,0,0
1,53,18,2,2,62,0,2156737,1,1
1,67,33,1,2,44,0,1410320,0,1
1,29,14,2,0,38,0,570463,0,0
0,37,18,3,0,68,0,491386,0,1
1,83,23,1,2,92,1,1561896,1,1
0,59,34,3,0,91,0,772947,0,1
0,31,22,2,0,27,0,426621,0,0
0,40,34,3,0,49,0,1132462,0,0
0,28,11,2,0,33,1,361562,0,0
1,27,4,2,0,15,1,822751,0,0
1,32,0,3,0,20,1,581072,0,0
0,35,33,3,1,37,0,1406004,0,1
0,29,27,2,0,33,0,3945459,0,0
0,48,1,3,2,86,0,996061,0,1
1,34,33,2,0,33,0,2456569,0,0
1,34,16,2,0,31,1,612471,1,0
0,77,33,1,2,117,1,1121124,1,1
1,50,7,3,2,61,0,760985,0,0
1,76,34,1,2,87,1,1311423,0,0
1,29,2,2,0,21,1,439677,0,0
0,43,30,3,1,27,1,331427,1,1
0,30,9,2,0,31,1,438645,0,0
1,57,32,2,1,92,0,1145305,1,1
0,63,1,1,2,73,1,454950,0,0
0,48,18,3,1,99,1,1925541,1,0
0,54,31,3,2,79,1,1238862,0,0
1,27,30,1,0,21,0,1261904,0,1
0,54,27,3,2,39,0,2853028,0,1
0,29,30,2,0,21,0,914225,0,0
0,79,1,1,2,81,0,441609,0,1
1,85,19,1,2,85,0,547795,0,1
1,35,30,1,0,32,0,507531,0,0
1,44,22,2,2,93,1,1157044,1,0
1,61,30,3,2,43,0,682736,0,0
0,28,1,2,0,33,0,354309,0,0
1,53,33,3,2,97,0,2729549,0,1
0,54,4,2,2,85,1,1210213,1,1
1,60,7,1,2,115,0,2804105,0,0
0,45,4,3,1,31,1,4200016,1,1
0,71,33,1,2,55,0,1209874,0,1
1,37,34,3,2,15,0,1584627,0,1
1,78,33,1,1,39,0,1106216,0,1
0,28,20,2,0,19,0,402271,0,0
0,52,30,3,1,56,0,1844427,0,0
1,26,2,2,0,26,0,529683,0,0
0,33,22,2,0,25,0,449129,0,0
0,59,33,1,2,50,0,1432722,0,1
1,31,24,2,0,14,0,1996581,0,0
0,31,22,2,0,27,0,772502,0,0
1,57,20,3,1,49,0,353908,0,0
1,53,18,3,0,26,0,2025239,0,0
0,35,32,2,0,31,0,642535,0,0
1,49,18,3,1,87,0,2195727,0,0
1,31,33,2,0,25,0,1630613,0,0
1,28,20,1,0,27,0,518638,0,0
1,29,4,2,0,25,0,1058459,0,0
0,27,16,2,0,19,0,720392,0,0
1,42,19,1,3,9,0,941949,0,1
0,78,34,1,2,115,0,1685295,0,1
0,48,33,3,2,104,0,555004,0,0
1,27,11,1,0,21,1,783413,0,0
0,36,4,3,3,7,1,1904155,0,1
0,29,7,2,0,31,0,551933,0,0
1,61,18,1,1,21,1,869271,1,1
0,35,27,2,0,33,0,725376,0,0
0,32,21,2,0,33,0,1129045,0,1
0,46,33,3,1,19,1,1326838,0,0
1,54,22,3,1,55,0,1314067,0,0
0,33,18,2,0,14,0,535112,0,0
1,67,4,1,1,79,1,1291060,0,1
0,52,4,1,2,86,1,1995825,1,0
1,62,33,1,1,61,0,819004,0,0
0,67,4,1,1,55,0,1574588,0,0
0,34,34,2,0,31,0,1054320,0,0
1,49,34,3,0,91,1,674548,1,1
1,25,34,2,0,20,0,309550,0,0
0,44,34,3,1,51,0,667295,0,0
1,47,2,3,1,27,0,782719,0,0
1,29,33,2,0,27,0,792553,0,0
1,73,18,1,2,115,0,664687,0,0
0,72,18,1,1,74,0,2904612,0,1
0,37,18,3,1,81,0,2772358,1,1
1,26,4,2,0,21,0,1320626,0,0
0,30,4,1,0,21,0,640194,0,0
1,25,23,2,0,15,0,485557,0,0
0,47,33,3,1,37,0,564749,0,1
0,31,15,2,0,37,0,575180,0,0
0,54,25,3,1,38,0,396495,0,1
0,26,8,2,0,20,0,487212,0,0
0,42,34,3,1,33,0,1285524,0,1
0,65,34,1,0,32,1,1831673,0,0
1,47,22,3,2,109,1,482246,0,1
0,25,9,1,0,13,0,387701,0,1
0,35,18,2,0,25,0,1431155,1,0
1,42,26,3,3,13,1,1187286,0,0
0,27,34,2,0,26,0,1298029,0,0
0,31,18,2,0,33,0,651640,0,0
1,55,30,1,1,99,1,1830587,1,1
0,26,7,2,0,14,0,475446,0,0
0,27,4,2,0,27,1,917323,0,0
1,43,24,3,1,38,1,848134,0,0
0,26,5,1,0,26,0,876409,0,1
1,27,18,2,0,21,1,3266273,1,0
1,54,2,3,2,68,0,604221,0,1
0,61,33,3,2,129,1,2454504,0,1
0,52,18,3,1,33,0,1453717,0,1
1,26,18,2,0,15,0,2460413,0,1
1,39,27,3,0,31,0,1804403,0,0
1,78,33,1,0,37,0,1005103,0,0
0,30,7,1,0,26,0,600812,0,0
0,61,18,3,1,63,0,1582491,0,0
1,62,34,1,2,110,0,1587154,0,1
0,63,18,1,0,31,0,1143516,0,0
0,27,18,2,0,13,0,705316,0,1
1,50,10,3,2,62,1,337194,0,0
1,44,4,3,1,63,1,280625,1,0
0,66,30,1,1,61,0,1653593,0,1
1,33,27,2,0,33,0,656464,0,0
1,63,18,1,1,79,0,508279,0,1
1,29,11,2,0,20,1,988015,0,0
0,29,29,3,0,26,1,329709,0,0
0,28,19,2,0,26,0,366012,0,0
0,55,0,3,0,21,0,797262,0,0
1,28,18,1,3,8,0,1074007,0,0
1,27,20,2,0,33,1,1835349,0,0
1,69,4,1,1,55,1,1555737,0,0
0,56,33,1,2,123,0,932275,0,1
0,30,30,3,0,31,0,672492,0,1
0,31,33,1,1,32,1,2727832,0,0
0,31,4,1,0,27,0,1049247,0,0
1,49,8,3,1,75,0,506258,0,1
1,30,19,2,0,33,0,825377,0,0
0,41,24,3,2,14,1,1101828,0,0
0,29,13,2,0,21,0,1951583,0,0
1,37,9,2,0,19,0,908334,0,0
1,61,26,3,1,67,0,762071,0,1
0,48,4,3,2,62,0,1268721,0,0
1,25,29,1,0,13,0,464758,0,1
1,25,11,2,0,14,0,1890386,0,0
