Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,target
7063,33,0,1,3,0,2780,0,0,0,19,9,485,1,-1,0,3,1
7064,39,1,2,0,0,0,1,1,0,13,8,1975,5,-1,0,3,1
7065,57,5,1,1,0,0,1,0,0,5,8,127,1,363,4,0,0
7066,41,1,1,1,0,2157,1,0,2,14,8,154,2,-1,0,3,0
7067,45,0,2,1,0,341,1,1,0,5,8,77,2,-1,0,3,0
7068,48,4,1,2,0,1147,0,0,0,3,2,155,1,120,3,2,1
7069,41,4,1,1,0,280,1,0,0,27,3,87,2,-1,0,3,1
7070,37,0,2,2,0,3954,1,0,0,12,1,87,1,117,2,0,0
7071,28,1,2,1,0,1735,1,0,0,20,0,89,1,-1,0,3,0
7072,55,5,0,2,0,816,0,0,0,18,9,113,3,-1,0,3,0
7073,27,9,2,1,0,439,1,0,0,15,0,1038,2,-1,0,3,1
7074,37,6,1,1,0,1549,1,0,2,20,6,161,7,-1,0,3,0
7075,39,2,1,2,0,2644,1,0,2,20,8,253,1,-1,0,3,0
7076,31,4,2,2,0,1619,0,0,0,30,0,327,2,-1,0,3,1
7077,38,4,0,2,0,4335,1,0,0,20,9,640,1,-1,0,3,0
7078,49,0,1,2,0,6574,0,0,0,8,6,138,3,-1,0,3,1
7079,51,9,1,1,0,6840,0,0,1,7,5,257,1,-1,0,3,1
7080,25,4,2,2,0,490,0,0,0,7,11,394,1,-1,0,3,0
7081,45,1,1,1,0,226,0,0,1,4,3,170,2,212,2,0,0
7082,35,0,0,1,0,437,1,0,2,4,6,908,1,-1,0,3,1
7083,37,8,2,3,0,444,0,0,0,4,8,1063,5,-1,0,3,1
7084,23,0,2,2,0,897,1,0,0,8,3,190,2,280,8,0,1
7085,47,9,0,1,0,157,1,0,0,25,1,163,8,-1,0,3,0
7086,33,1,2,1,0,1387,0,0,0,5,3,185,1,-1,0,3,0
7087,35,0,1,1,0,786,0,1,0,25,5,322,1,-1,0,3,0
7088,56,0,1,1,0,292,1,0,2,28,8,228,9,-1,0,3,0
7089,52,3,1,1,0,3923,1,0,2,14,8,942,3,-1,0,3,1
7090,55,1,0,1,0,496,0,1,0,28,5,93,4,-1,0,3,0
7091,47,8,2,3,0,107,0,0,1,15,5,119,8,-1,0,3,0
7092,60,5,1,1,0,11,0,0,0,29,6,265,1,586,2,0,1
7093,53,6,1,2,0,290,0,1,0,24,5,303,3,-1,0,3,0
7094,30,7,2,1,0,-271,1,0,0,7,8,609,1,337,1,2,1
7095,55,10,1,0,0,8585,0,0,1,28,4,201,2,-1,0,3,0
7096,35,9,1,1,0,15474,0,0,0,21,9,89,1,92,2,1,0
7097,57,5,1,2,0,11254,0,0,0,30,5,229,2,-1,0,3,0
7098,38,4,1,2,0,-239,1,0,2,2,6,221,2,-1,0,3,0
7099,31,7,2,1,0,1027,0,0,0,2,5,217,3,-1,0,3,1
7100,54,4,1,2,0,8295,0,0,0,5,6,207,1,-1,0,3,1
7101,32,0,1,1,0,35,0,0,0,17,2,324,3,126,3,2,1
7102,55,5,1,1,0,241,1,0,2,20,6,14,6,-1,0,3,0
7103,46,1,1,1,0,1147,1,0,0,20,0,720,1,-1,0,3,1
7104,58,0,1,1,0,4348,1,0,0,23,6,790,4,141,1,1,1
7105,38,9,2,1,0,1685,1,0,2,5,8,185,1,-1,0,3,0
7106,38,4,1,2,0,238,0,0,0,4,1,139,1,92,3,0,1
7107,36,4,1,2,0,625,1,0,0,18,5,1360,9,-1,0,3,1
7108,29,4,2,2,0,1445,0,0,0,4,2,271,2,-1,0,3,1
7109,51,9,1,1,0,2,1,1,0,4,3,71,1,205,3,0,0
7110,37,10,2,1,0,48,0,0,0,31,5,40,10,-1,0,3,0
7111,63,5,1,1,0,1495,0,0,0,25,10,389,1,195,4,1,1
7112,39,1,1,1,0,167,1,1,0,12,8,612,1,-1,0,3,1
7113,41,0,1,1,0,683,0,1,0,20,9,77,1,-1,0,3,0
7114,46,4,1,2,0,349,0,0,0,15,3,295,2,616,1,0,1
7115,25,8,2,1,0,125,0,0,0,9,3,215,1,92,2,2,1
7116,31,4,1,2,0,1812,0,0,0,30,0,461,1,-1,0,3,1
7117,19,8,2,3,0,60,0,0,0,14,1,253,1,-1,0,3,0
7118,49,0,1,1,0,0,0,0,0,30,0,551,1,-1,0,3,1
7119,49,7,1,0,0,0,1,0,0,6,8,445,2,166,3,0,1
7120,35,2,1,1,0,1309,1,0,0,18,9,73,3,-1,0,3,0
7121,32,9,1,1,0,465,1,0,0,12,8,210,2,-1,0,3,0
7122,57,4,1,2,0,-92,1,1,2,20,6,1617,1,-1,0,3,1
7123,43,1,1,0,0,250,1,0,0,12,8,144,5,342,16,0,0
7124,31,4,1,2,0,4148,1,0,0,21,9,316,3,99,9,1,1
7125,34,10,1,1,0,978,0,0,0,24,7,132,1,-1,0,3,1
7126,36,0,2,1,0,191,1,0,0,25,5,18,7,-1,0,3,0
7127,74,5,1,2,0,4912,0,0,1,21,10,129,3,-1,0,3,0
7128,31,0,1,1,0,368,1,0,0,5,8,414,5,361,3,1,0
7129,39,7,1,1,0,-311,1,0,0,6,8,55,2,345,2,1,0
7130,42,9,2,1,0,49,0,0,0,9,3,7,10,-1,0,3,0
7131,47,1,1,1,0,1125,1,0,0,29,4,1101,1,-1,0,3,1
7132,39,0,1,1,0,47,1,0,0,16,1,143,2,371,6,0,0
7133,36,9,2,1,0,35,0,0,0,29,1,493,2,-1,0,3,0
7134,31,4,2,2,0,924,0,0,0,5,6,207,2,98,1,2,1
7135,73,5,1,2,0,1843,0,0,0,11,11,106,2,-1,0,3,1
7136,63,2,1,2,0,2707,0,0,1,16,9,57,4,-1,0,3,0
7137,54,9,1,1,0,0,0,0,1,30,0,766,3,84,3,2,1
7138,33,7,2,1,0,2881,0,0,0,26,8,289,1,328,1,2,1
7139,50,4,0,2,0,201,1,0,0,24,5,248,1,-1,0,3,0
7140,49,4,0,1,0,-46,1,0,2,9,6,1055,10,-1,0,3,1
7141,47,2,1,1,0,0,0,0,2,19,6,563,2,-1,0,3,0
7142,57,5,1,1,0,5313,0,0,0,16,2,283,2,196,1,2,1
7143,35,4,1,1,0,97,1,0,2,29,8,135,4,-1,0,3,0
7144,46,1,1,0,0,-388,1,1,0,10,5,207,1,-1,0,3,0
7145,43,7,1,1,0,2145,0,0,0,25,1,291,2,95,4,2,1
7146,34,2,2,2,0,2945,1,0,0,17,0,266,1,-1,0,3,0
7147,46,1,1,1,0,-396,0,1,0,4,1,115,1,-1,0,3,0
7148,48,4,2,2,0,334,1,0,0,28,11,600,2,92,12,2,1
7149,25,8,2,3,0,1003,0,0,0,12,1,361,1,-1,0,3,1
7150,24,0,2,1,0,1295,0,0,0,21,0,476,1,-1,0,3,1
7151,45,0,1,3,0,2033,0,0,0,28,8,48,4,-1,0,3,0
7152,59,4,1,0,0,2769,1,0,0,19,9,104,1,131,2,0,0
7153,55,11,1,1,0,1157,0,0,0,12,5,289,1,412,2,0,0
7154,34,4,1,2,0,3301,1,0,0,17,6,485,2,227,4,0,1
7155,44,2,1,1,0,320,1,1,0,5,3,269,3,234,2,1,0
7156,32,9,2,1,0,540,0,1,0,29,4,750,1,-1,0,3,1
7157,45,0,1,1,0,1206,0,0,1,8,3,309,1,446,3,0,1
7158,45,7,1,3,0,8319,0,0,0,15,6,75,2,-1,0,3,0
7159,39,7,1,1,0,20928,0,0,0,14,8,1166,1,352,1,1,0
7160,47,9,1,1,0,3466,1,0,0,11,5,853,2,-1,0,3,1
7161,35,9,2,2,0,670,0,0,0,13,10,301,2,-1,0,3,1
7162,49,4,1,2,0,2881,0,0,0,2,7,120,3,-1,0,3,1
7163,36,4,1,2,0,0,1,0,0,8,8,308,3,-1,0,3,1
7164,47,1,1,1,0,116,1,0,2,8,8,376,2,-1,0,3,0
7165,39,4,1,2,0,937,0,0,0,16,0,144,4,-1,0,3,1
7166,42,9,0,1,0,248,0,0,0,19,1,163,4,-1,0,3,0
7167,48,1,1,1,0,1513,0,1,0,17,5,1171,1,-1,0,3,0
7168,60,3,1,1,0,0,0,0,1,3,1,676,2,181,5,0,1
7169,85,5,0,0,0,7613,0,0,0,18,3,355,3,-1,0,3,1
7170,58,0,1,1,0,2160,1,1,0,5,8,1090,1,-1,0,3,1
7171,53,1,1,1,0,6112,0,0,0,3,3,211,1,-1,0,3,1
7172,53,9,1,2,0,2557,0,0,0,29,5,95,4,182,7,2,0
7173,36,1,1,1,0,-206,1,0,2,8,8,177,2,-1,0,3,0
7174,53,4,0,2,0,380,0,1,0,5,6,438,2,-1,0,3,1
7175,46,6,1,0,0,3262,0,0,0,14,1,77,8,-1,0,3,0
7176,49,7,1,1,0,1377,1,0,2,7,8,1101,1,-1,0,3,0
7177,50,7,1,1,0,1595,0,0,2,9,6,882,1,-1,0,3,1
7178,32,9,2,2,0,0,0,0,0,20,1,72,4,-1,0,3,0
7179,38,4,1,3,0,3576,0,0,0,26,8,579,1,-1,0,3,1
7180,30,1,2,1,0,1598,1,0,0,10,5,634,1,-1,0,3,1
7181,58,2,1,2,0,853,0,0,2,5,6,1149,2,-1,0,3,1
7182,55,4,1,3,0,1504,1,0,0,31,1,186,3,101,2,2,1
7183,42,9,2,1,0,541,1,0,0,5,3,656,1,-1,0,3,1
7184,43,4,2,2,0,11891,0,0,0,4,2,821,5,242,1,2,1
7185,54,6,1,2,0,368,0,0,1,31,5,7,4,-1,0,3,0
7186,62,4,1,1,0,4562,1,0,0,3,7,168,1,-1,0,3,1
7187,31,0,2,2,0,355,1,0,0,12,8,609,1,-1,0,3,1
7188,33,1,1,2,0,6138,1,0,2,20,8,369,1,-1,0,3,0
7189,52,1,0,0,0,-191,1,0,2,15,8,755,1,-1,0,3,1
7190,34,1,1,1,0,-257,1,0,0,15,8,160,1,368,4,0,0
7191,42,1,1,3,0,1154,1,0,0,16,0,341,2,336,3,1,0
7192,35,1,1,1,0,1454,1,0,0,12,1,323,1,182,4,2,1
7193,31,0,2,1,0,19,1,0,0,18,9,1978,1,-1,0,3,1
7194,48,4,2,2,0,86,0,0,0,28,6,281,3,186,6,1,1
7195,55,4,1,3,0,3122,0,0,0,8,5,349,1,-1,0,3,1
7196,41,9,1,1,0,965,0,0,0,22,1,336,10,-1,0,3,1
7197,35,7,1,1,0,0,1,0,0,24,5,810,1,-1,0,3,0
7198,55,1,1,0,0,11,0,0,2,17,6,150,2,-1,0,3,0
7199,49,0,0,1,0,169,1,0,2,30,8,447,1,-1,0,3,0
7200,52,1,1,1,0,665,1,0,2,15,8,57,4,-1,0,3,0
7201,23,9,2,1,0,-782,1,1,2,19,6,197,10,-1,0,3,0
7202,56,0,2,1,0,-13,0,0,2,16,6,52,3,-1,0,3,0
7203,29,4,2,2,0,2753,0,0,0,30,0,645,1,-1,0,3,1
7204,53,6,1,0,0,4576,0,0,1,30,5,82,2,-1,0,3,0
7205,41,0,2,1,0,882,1,1,2,28,8,145,2,-1,0,3,0
7206,32,9,1,3,0,102,1,0,2,21,8,12,11,-1,0,3,0
7207,30,7,2,1,0,-100,1,1,0,15,8,292,1,-1,0,3,0
7208,31,4,1,2,0,22867,1,0,2,27,8,241,2,-1,0,3,0
7209,36,0,1,1,0,465,1,0,2,20,8,160,1,-1,0,3,0
7210,66,4,1,3,0,2149,1,0,0,25,3,98,1,87,10,0,1
7211,61,6,0,2,0,6610,0,0,0,24,3,481,2,-1,0,3,1
7212,32,1,1,0,0,634,0,0,0,29,4,696,1,-1,0,3,1
7213,55,4,0,2,0,0,0,0,0,18,1,309,4,-1,0,3,1
7214,36,6,0,2,0,1354,1,0,0,14,8,1723,1,356,2,2,1
7215,34,0,2,1,0,6979,1,0,0,15,8,14,5,-1,0,3,0
7216,37,4,2,3,0,715,1,0,2,20,8,247,2,-1,0,3,0
7217,41,9,1,1,0,457,1,1,2,26,8,181,2,-1,0,3,0
7218,27,3,1,0,0,275,1,0,0,14,8,196,2,-1,0,3,0
7219,23,7,2,1,0,488,0,0,0,29,6,205,1,91,3,2,1
7220,25,8,2,1,0,2975,0,0,0,2,11,799,2,-1,0,3,1
7221,50,4,1,2,0,0,0,0,0,30,4,199,1,205,1,0,0
7222,32,4,2,2,0,2536,1,0,0,26,1,958,6,-1,0,3,1
7223,60,4,1,2,0,5041,0,0,1,4,9,399,1,-1,0,3,1
7224,40,0,1,1,0,67,0,1,0,19,9,359,2,152,5,0,0
7225,27,6,1,1,1,254,1,1,0,29,4,194,1,188,1,0,0
7226,48,2,2,1,0,315,0,0,2,11,3,271,1,-1,0,3,1
7227,49,9,1,2,0,1235,0,0,0,13,1,354,3,-1,0,3,1
7228,58,5,0,1,0,1080,1,0,0,29,5,1058,2,-1,0,3,1
7229,77,5,1,0,0,2590,0,0,1,15,3,112,5,94,15,2,0
7230,31,11,1,1,0,3,0,0,0,20,5,91,2,-1,0,3,0
7231,47,9,1,1,0,834,0,1,0,21,9,902,1,133,2,1,1
7232,53,4,1,2,0,583,0,0,0,17,9,226,1,184,4,2,1
7233,44,4,1,2,0,105,1,0,2,6,8,1529,2,-1,0,3,0
7234,44,0,2,1,0,275,1,0,0,14,8,7,5,367,4,0,0
7235,29,7,2,1,0,695,0,0,2,3,5,97,1,-1,0,3,0
7236,37,4,1,2,0,7100,0,0,0,20,9,757,2,-1,0,3,0
7237,32,9,2,1,0,12,0,0,0,7,1,173,2,-1,0,3,0
7238,47,4,1,2,0,3663,0,0,0,30,7,364,3,-1,0,3,1
7239,46,0,1,1,0,974,0,0,0,17,7,178,1,-1,0,3,1
7240,34,3,1,2,0,11219,0,0,0,25,8,112,1,-1,0,3,0
7241,27,7,2,1,0,-151,0,0,0,8,5,283,2,-1,0,3,0
7242,25,9,2,1,0,4718,0,0,0,24,5,709,1,-1,0,3,1
7243,29,0,2,1,0,266,1,0,0,6,8,540,1,-1,0,3,1
7244,54,11,1,1,0,2206,0,0,0,11,3,449,1,91,3,2,1
7245,55,9,1,2,0,-466,1,0,0,15,8,901,1,-1,0,3,1
7246,28,4,1,1,0,292,1,0,2,28,8,507,1,-1,0,3,1
7247,40,1,0,1,0,793,1,0,2,15,8,109,1,-1,0,3,0
7248,43,4,0,2,0,36,0,0,0,13,3,61,1,193,1,0,0
7249,33,4,1,2,0,1047,0,0,0,8,1,512,4,-1,0,3,1
7250,40,0,2,2,0,27,0,0,0,20,1,467,2,-1,0,3,1
7251,40,9,1,1,0,990,1,0,0,6,3,252,3,-1,0,3,0
7252,34,2,2,2,0,714,1,0,2,12,8,166,4,-1,0,3,0
7253,28,1,2,1,0,-46,1,0,0,2,7,525,1,89,11,0,1
7254,37,4,0,2,0,0,1,0,0,11,8,217,6,-1,0,3,0
7255,40,0,1,1,0,-253,1,0,0,9,5,177,1,-1,0,3,0
7256,49,2,0,1,0,159,1,0,2,13,8,95,3,-1,0,3,0
7257,59,5,1,1,0,2291,0,1,0,14,5,127,3,-1,0,3,0
7258,56,5,0,2,0,13094,0,0,0,25,8,1064,1,-1,0,3,1
7259,39,10,0,1,0,265,1,0,2,27,8,93,1,555,2,1,1
7260,48,1,1,0,0,430,0,0,0,14,8,340,3,371,8,0,0
7261,27,7,1,1,0,511,1,0,2,30,6,85,5,-1,0,3,0
7262,31,9,2,1,0,147,1,0,2,7,8,374,1,-1,0,3,0
7263,58,4,1,1,0,-382,0,0,0,31,5,644,12,-1,0,3,1
7264,37,0,2,1,0,309,1,0,0,15,8,58,3,-1,0,3,0
7265,41,9,1,1,0,4004,0,0,0,17,0,314,2,-1,0,3,1
7266,43,4,1,2,0,1791,0,0,0,5,1,254,1,-1,0,3,1
7267,42,10,1,2,0,576,0,0,0,27,3,156,1,-1,0,3,1
7268,45,2,1,3,0,3133,1,1,0,10,5,804,1,-1,0,3,1
7269,58,10,1,0,0,1183,0,0,0,31,5,1721,5,-1,0,3,1
7270,50,0,1,1,0,736,1,0,2,14,8,74,1,-1,0,3,0
7271,29,9,2,1,0,5763,0,1,0,5,6,271,2,92,2,2,0
7272,27,8,2,2,0,3733,1,0,0,22,8,198,1,98,6,2,1
7273,43,9,1,1,0,629,0,0,0,5,1,196,1,-1,0,3,0
7274,37,9,1,2,0,127,1,0,0,25,1,192,1,193,1,2,1
7275,30,9,1,1,0,394,0,0,0,22,1,216,13,-1,0,3,0
7276,44,9,1,3,1,-375,1,1,1,6,8,149,4,-1,0,3,0
7277,34,9,2,1,0,692,1,0,2,20,8,254,1,-1,0,3,0
7278,39,1,1,1,0,1403,0,0,0,11,8,214,8,326,2,0,0
7279,54,5,1,0,0,309,0,0,0,13,1,969,2,-1,0,3,1
7280,27,9,1,1,0,2183,1,1,2,21,8,857,1,-1,0,3,1
7281,49,4,1,2,0,20,1,0,0,4,3,117,1,-1,0,3,0
7282,28,8,2,2,0,61,1,0,0,16,5,401,8,-1,0,3,0
7283,44,1,1,1,0,794,1,0,0,5,3,342,1,252,1,1,0
7284,45,0,1,1,0,6971,0,0,0,22,8,119,1,-1,0,3,0
7285,51,5,1,1,0,1435,0,0,2,11,6,587,1,-1,0,3,1
7286,60,5,0,1,0,1091,0,0,0,30,5,441,5,-1,0,3,1
7287,42,3,0,1,0,314,0,0,2,9,6,249,2,-1,0,3,0
7288,41,0,2,1,0,812,0,1,2,11,6,583,4,-1,0,3,1
7289,59,6,1,2,0,185,0,0,0,4,3,283,1,-1,0,3,0
7290,45,1,1,1,0,105,1,1,2,13,8,119,1,-1,0,3,0
7291,42,4,2,2,1,0,1,0,0,21,9,824,1,-1,0,3,1
7292,45,4,1,1,0,446,0,0,0,6,1,304,3,-1,0,3,1
7293,31,4,1,2,0,3160,1,0,0,26,0,688,2,-1,0,3,1
7294,35,4,2,2,0,0,0,0,0,18,1,276,5,-1,0,3,0
7295,35,4,1,2,0,1193,1,0,2,2,6,101,2,-1,0,3,0
7296,59,5,1,0,0,1115,0,0,2,19,6,834,1,-1,0,3,1
7297,47,1,1,1,0,820,0,0,0,19,10,98,1,-1,0,3,1
7298,76,5,0,0,0,802,0,0,0,9,11,475,5,-1,0,3,1
7299,50,1,1,0,0,1064,1,0,0,8,1,31,2,-1,0,3,0
7300,32,9,2,1,0,29,0,0,0,19,1,156,2,-1,0,3,0
7301,32,1,2,1,0,70,1,0,2,26,8,118,6,-1,0,3,0
7302,65,5,1,1,0,2,0,0,0,14,0,450,1,-1,0,3,1
7303,31,0,2,1,0,81,1,0,0,23,0,215,2,165,11,1,0
7304,59,9,0,1,0,2396,0,0,0,20,9,488,1,-1,0,3,1
7305,33,1,1,1,0,202,1,0,0,17,0,377,1,-1,0,3,0
7306,38,7,2,2,0,1222,1,0,2,5,6,237,2,-1,0,3,0
7307,42,9,1,2,0,921,0,0,0,5,1,531,3,-1,0,3,1
7308,28,4,2,1,0,-513,0,1,0,29,5,95,8,-1,0,3,0
7309,38,11,2,2,0,0,0,0,0,11,11,260,3,95,3,2,1
7310,22,0,2,1,0,-1,1,0,2,9,8,136,1,-1,0,3,0
7311,59,5,0,1,0,93,0,0,2,26,8,193,2,-1,0,3,0
7312,30,6,1,1,0,131,1,0,2,8,8,306,1,-1,0,3,0
7313,50,4,1,2,0,0,0,0,0,10,1,232,3,130,3,1,0
7314,48,1,1,0,0,214,1,1,0,14,8,307,1,177,2,0,1
7315,31,7,2,1,0,181,0,0,0,30,0,325,1,-1,0,3,1
7316,37,2,1,2,0,189,0,0,0,2,6,253,2,-1,0,3,1
7317,42,3,1,0,0,-209,0,1,0,11,1,90,2,-1,0,3,0
7318,49,9,1,2,0,2611,0,0,0,20,0,194,2,-1,0,3,1
7319,31,4,1,2,0,0,1,1,0,28,5,664,8,-1,0,3,1
7320,51,9,1,1,0,337,1,0,0,20,1,687,4,-1,0,3,0
7321,49,7,2,0,0,114,1,0,2,7,8,99,2,-1,0,3,0
7322,37,9,2,2,0,197,0,0,0,15,3,531,1,91,2,2,1
7323,38,9,2,2,0,1101,0,0,0,30,0,800,1,-1,0,3,1
7324,39,0,1,1,0,130,1,1,0,4,3,1290,2,-1,0,3,1
7325,33,1,1,1,0,6227,1,0,2,23,8,76,2,-1,0,3,0
7326,35,0,2,1,0,181,1,0,0,18,8,217,4,301,1,0,0
7327,33,7,2,1,0,1852,0,0,1,25,3,371,1,204,3,1,0
7328,37,0,2,1,0,192,1,0,2,23,8,105,2,-1,0,3,0
7329,37,1,2,3,0,2188,0,0,2,16,8,193,8,-1,0,3,0
7330,58,9,1,1,0,786,1,0,2,7,8,165,3,-1,0,3,0
7331,32,9,1,1,0,367,1,0,0,11,8,214,2,276,3,0,0
7332,49,6,2,2,0,-341,0,1,0,18,9,920,2,-1,0,3,0
7333,28,1,1,1,0,-470,1,0,0,7,8,275,2,-1,0,3,0
7334,29,9,2,1,0,544,1,0,2,13,8,360,1,-1,0,3,0
7335,39,4,1,2,0,208,0,0,0,20,1,170,4,-1,0,3,0
7336,67,5,1,0,0,4416,0,0,0,29,11,245,3,-1,0,3,1
7337,33,9,1,2,0,1699,0,0,0,6,9,178,2,94,1,2,1
7338,45,0,2,1,0,375,0,1,2,22,11,10,1,594,6,0,0
7339,37,0,2,2,0,1000,1,0,0,22,11,239,1,99,2,2,1
7340,56,7,1,3,0,616,0,0,2,18,6,1812,1,-1,0,3,0
7341,35,4,0,2,0,146,0,0,0,6,1,720,2,-1,0,3,1
7342,38,7,2,1,0,2253,1,0,0,13,8,937,3,-1,0,3,1
7343,41,2,1,1,0,187,0,1,0,21,5,354,1,-1,0,3,0
7344,33,9,1,1,0,0,0,0,0,13,1,78,2,-1,0,3,0
7345,33,4,2,2,0,6807,0,0,0,20,0,163,1,-1,0,3,1
7346,35,9,1,1,0,0,1,0,0,6,0,139,1,-1,0,3,0
7347,56,1,2,1,0,1187,1,0,0,5,3,47,2,-1,0,3,0
7348,30,4,2,2,0,201,1,0,0,17,7,325,2,-1,0,3,1
7349,29,0,2,1,0,3794,0,0,0,30,0,249,1,-1,0,3,0
7350,42,7,1,1,0,108,1,1,0,13,8,225,2,365,7,0,0
7351,39,7,1,1,0,207,0,0,2,6,6,78,2,-1,0,3,0
7352,34,4,1,2,0,0,0,0,0,6,1,139,2,-1,0,3,0
7353,30,4,2,2,0,2766,1,1,0,20,9,244,1,-1,0,3,0
7354,64,5,1,1,0,1612,0,0,0,18,8,336,1,89,5,0,1
7355,41,0,1,0,0,-306,1,0,2,15,8,500,1,-1,0,3,1
7356,54,5,0,2,0,0,0,0,2,13,8,618,1,-1,0,3,1
7357,27,4,2,1,0,924,1,0,0,3,3,84,1,-1,0,3,0
7358,38,7,1,1,0,0,0,1,0,16,5,1473,6,-1,0,3,0
7359,62,3,1,3,0,2021,0,0,1,26,3,361,1,-1,0,3,1
7360,73,5,1,1,0,2850,0,0,0,17,9,300,1,40,8,0,1
7361,34,7,1,1,0,24,1,0,2,28,8,124,1,-1,0,3,0
7362,32,4,1,2,0,578,0,1,0,22,5,29,2,-1,0,3,0
7363,36,0,1,1,0,0,1,1,0,11,8,94,1,-1,0,3,0
7364,40,7,1,1,0,9374,1,0,0,21,9,7,8,185,1,0,0
7365,35,4,1,2,0,43,0,0,0,11,1,917,4,-1,0,3,1
7366,51,1,1,0,0,230,1,0,2,6,8,673,1,-1,0,3,0
7367,57,0,1,1,0,6005,1,0,0,8,8,704,1,323,6,0,1
7368,32,1,1,0,0,388,1,0,0,15,0,171,2,-1,0,3,0
7369,31,1,1,0,0,1127,1,0,1,13,8,43,1,349,1,0,0
7370,27,8,2,1,0,279,0,0,0,12,10,323,1,-1,0,3,1
7371,26,0,2,1,0,-12,1,0,2,4,6,98,1,-1,0,3,0
7372,40,4,1,1,0,99,0,0,0,9,3,15,5,-1,0,3,0
7373,39,3,0,1,0,70,0,0,0,4,6,346,2,128,8,2,0
7374,34,1,2,1,0,1156,1,0,2,23,8,234,2,-1,0,3,0
7375,40,4,1,2,0,10786,0,0,2,20,6,111,3,-1,0,3,0
7376,45,0,1,1,0,231,1,0,2,18,6,151,3,-1,0,3,0
7377,52,0,1,1,0,-462,1,0,0,9,3,172,5,-1,0,3,0
7378,41,0,1,1,0,338,1,0,2,16,8,121,1,-1,0,3,0
7379,26,1,2,1,0,1006,1,0,0,14,8,667,1,-1,0,3,1
7380,39,7,1,1,0,25,1,1,0,12,8,658,1,351,3,0,1
7381,38,4,1,1,0,93,0,0,2,3,5,515,2,-1,0,3,0
7382,38,3,1,0,0,196,0,0,0,30,0,574,1,-1,0,3,1
7383,32,6,1,0,0,102,1,0,0,18,5,560,1,-1,0,3,1
7384,35,9,1,1,0,0,1,0,0,9,9,524,1,96,5,2,1
7385,53,4,1,3,0,2240,1,0,0,2,6,282,2,385,1,2,1
7386,35,4,1,2,0,648,0,0,0,30,5,674,2,-1,0,3,0
7387,45,9,2,1,0,586,0,1,0,28,5,32,3,-1,0,3,0
7388,57,1,1,0,0,2112,0,0,0,12,1,1134,2,-1,0,3,1
7389,30,1,2,1,0,953,1,0,2,2,6,747,2,-1,0,3,1
7390,42,1,1,0,0,-181,1,0,2,15,8,297,3,-1,0,3,0
7391,47,1,1,1,0,3237,1,0,2,15,8,198,3,-1,0,3,0
7392,45,4,1,2,0,2220,1,0,0,11,5,128,2,-1,0,3,0
7393,53,1,1,3,0,111,0,0,2,20,6,39,3,-1,0,3,0
7394,32,6,0,2,0,3271,0,0,0,4,8,949,3,-1,0,3,1
7395,35,4,2,2,0,538,0,0,0,22,2,410,3,165,2,1,1
7396,36,9,1,1,0,1345,1,0,0,18,9,82,1,172,3,0,0
7397,43,0,2,1,0,6,0,0,0,4,3,58,1,264,1,0,0
7398,41,2,1,1,0,707,0,0,2,18,6,707,1,-1,0,3,1
7399,53,9,1,1,0,5303,1,0,1,17,0,320,3,180,1,2,1
7400,43,0,1,1,0,2,1,1,0,22,5,254,1,-1,0,3,0
7401,42,1,1,0,0,201,1,0,0,30,0,841,1,85,2,0,1
7402,54,9,1,1,0,1938,0,1,0,28,5,551,3,-1,0,3,1
7403,36,9,2,2,0,197,0,0,0,30,0,260,1,-1,0,3,1
7404,25,0,2,1,0,1871,0,0,0,8,11,260,1,96,1,2,1
7405,36,6,1,1,0,188,1,1,0,4,8,1046,3,333,2,2,1
7406,49,9,1,3,0,-287,1,0,2,26,8,49,1,-1,0,3,0
7407,36,2,1,2,0,0,0,0,2,2,6,87,3,-1,0,3,0
7408,36,0,1,1,0,286,1,0,0,22,5,167,9,-1,0,3,0
7409,30,10,2,2,0,463,0,0,0,22,1,374,4,-1,0,3,0
7410,83,5,0,0,0,46,0,0,0,25,7,115,1,-1,0,3,1
7411,45,0,1,1,0,5021,0,0,0,14,4,233,1,-1,0,3,1
7412,29,9,1,2,0,1489,1,0,2,28,8,430,1,-1,0,3,0
7413,36,4,2,2,0,62,1,0,0,3,9,566,1,182,7,0,1
7414,39,1,1,0,0,-50,1,0,0,15,8,100,1,-1,0,3,0
7415,56,7,1,1,0,1150,0,1,0,17,9,107,1,117,3,0,0
7416,32,0,2,1,0,10218,1,0,0,19,9,149,2,-1,0,3,0
7417,31,11,1,1,0,111,0,0,0,21,9,504,2,93,2,0,1
7418,48,10,1,1,0,926,0,0,0,15,3,382,4,185,6,2,1
7419,35,4,2,2,0,837,0,0,0,4,1,329,1,-1,0,3,0
7420,60,4,0,0,0,21,0,1,1,14,5,113,3,-1,0,3,0
7421,30,9,1,2,0,526,1,1,2,26,6,677,3,-1,0,3,1
7422,33,0,1,1,0,-370,1,0,0,7,8,261,1,345,1,0,1
7423,50,4,1,2,1,72,0,0,0,22,1,171,13,-1,0,3,0
7424,35,10,2,2,0,154,0,0,0,29,5,200,4,181,2,0,1
7425,31,1,1,0,0,-199,1,1,1,12,8,149,5,299,10,0,0
7426,36,7,1,1,0,4721,0,0,0,9,2,149,3,-1,0,3,1
